session_id,expected_hash,computed_hash,match,batch_day,batch_root
run_20260219_235212-0040,0xc6db6bb8a8af7ba3420e22a6c5fe5bd3fcce51ec58fa8e768d43771a8280cacc,0xc6db6bb8a8af7ba3420e22a6c5fe5bd3fcce51ec58fa8e768d43771a8280cacc,True,2026-02-20,0x4dc296c4b5181aca8417ed4d54a8df7dc1bd8f86f11cf912f93a86fb72a6633d
run_20260219_235212-0041,0xea4f722d05516d6c0de531125681e3086d8e35256f69cc2cd7913cfe300f61d1,0xea4f722d05516d6c0de531125681e3086d8e35256f69cc2cd7913cfe300f61d1,True,2026-02-20,0x4dc296c4b5181aca8417ed4d54a8df7dc1bd8f86f11cf912f93a86fb72a6633d
run_20260219_235212-0042,0xa996acab5cb9a13270003d81b047084fab3cff0079eacc33b0f6abf875244016,0xa996acab5cb9a13270003d81b047084fab3cff0079eacc33b0f6abf875244016,True,2026-02-20,0x4dc296c4b5181aca8417ed4d54a8df7dc1bd8f86f11cf912f93a86fb72a6633d
run_20260219_235212-0043,0xc08761b02ac66584a59ff814bdd3cf2ee5da9f546a1ff1b385c1931ff147436a,0xc08761b02ac66584a59ff814bdd3cf2ee5da9f546a1ff1b385c1931ff147436a,True,2026-02-20,0x4dc296c4b5181aca8417ed4d54a8df7dc1bd8f86f11cf912f93a86fb72a6633d
run_20260219_235212-0044,0x929b055fcb450d7ba394ef77f5181e5a76223ebd966f631f690116168a24df94,0x929b055fcb450d7ba394ef77f5181e5a76223ebd966f631f690116168a24df94,True,2026-02-20,0x4dc296c4b5181aca8417ed4d54a8df7dc1bd8f86f11cf912f93a86fb72a6633d
run_20260219_235212-0045,0x76af9732a543b658d63120969cf996059da0ddadd985c3a34cc188770ea03aef,0x76af9732a543b658d63120969cf996059da0ddadd985c3a34cc188770ea03aef,True,2026-02-20,0x4dc296c4b5181aca8417ed4d54a8df7dc1bd8f86f11cf912f93a86fb72a6633d
run_20260219_235212-0046,0xa32a094bf28765e5543f341ade2e4bb3a210854b02258da933acef0e89d4173a,0xa32a094bf28765e5543f341ade2e4bb3a210854b02258da933acef0e89d4173a,True,2026-02-20,0x4dc296c4b5181aca8417ed4d54a8df7dc1bd8f86f11cf912f93a86fb72a6633d
run_20260219_235212-0047,0x60efa0a627960be4a9765348033fae908a897cf5df3b72d7a089d950c4a983f9,0x60efa0a627960be4a9765348033fae908a897cf5df3b72d7a089d950c4a983f9,True,2026-02-20,0x4dc296c4b5181aca8417ed4d54a8df7dc1bd8f86f11cf912f93a86fb72a6633d
run_20260219_235212-0048,0x2c2facc3a95247b344d300e6ef81f81bec1dc83831d4bff378fbd99fba8aa3c2,0x2c2facc3a95247b344d300e6ef81f81bec1dc83831d4bff378fbd99fba8aa3c2,True,2026-02-20,0x4dc296c4b5181aca8417ed4d54a8df7dc1bd8f86f11cf912f93a86fb72a6633d
run_20260219_235212-0049,0x7a4f1f5090bf96221cbf8cac3baf9ea616752a0eff876392b26d1d9972564659,0x7a4f1f5090bf96221cbf8cac3baf9ea616752a0eff876392b26d1d9972564659,True,2026-02-20,0x4dc296c4b5181aca8417ed4d54a8df7dc1bd8f86f11cf912f93a86fb72a6633d
run_20260219_235212-0050,0xdf79297a9101712a280cd224136738899f7c16ce26c11b5a55c32d119e456ef9,0xdf79297a9101712a280cd224136738899f7c16ce26c11b5a55c32d119e456ef9,True,2026-02-20,0x4dc296c4b5181aca8417ed4d54a8df7dc1bd8f86f11cf912f93a86fb72a6633d
run_20260219_235212-0051,0xc6e09d462ce36ec26d227c00d4e913f8067050302fa939c0674a678512150df6,0xc6e09d462ce36ec26d227c00d4e913f8067050302fa939c0674a678512150df6,True,2026-02-20,0x4dc296c4b5181aca8417ed4d54a8df7dc1bd8f86f11cf912f93a86fb72a6633d
run_20260219_235212-0052,0x07f2e0c5cf7883fb50028c6fa18e67a8d82615aa9eb92df18134ec6f75c9a311,0x07f2e0c5cf7883fb50028c6fa18e67a8d82615aa9eb92df18134ec6f75c9a311,True,2026-02-20,0x4dc296c4b5181aca8417ed4d54a8df7dc1bd8f86f11cf912f93a86fb72a6633d
run_20260219_235212-0053,0x4557b3552883ae8be1f462e9839b3cdea3da3345c0f1c9a4a929150307001fce,0x4557b3552883ae8be1f462e9839b3cdea3da3345c0f1c9a4a929150307001fce,True,2026-02-20,0x4dc296c4b5181aca8417ed4d54a8df7dc1bd8f86f11cf912f93a86fb72a6633d
run_20260219_235212-0054,0x962c1ce3095fe98393ff21a64da0d46828412e4b0c1cea2323f7bf1e2aedf71f,0x962c1ce3095fe98393ff21a64da0d46828412e4b0c1cea2323f7bf1e2aedf71f,True,2026-02-20,0x4dc296c4b5181aca8417ed4d54a8df7dc1bd8f86f11cf912f93a86fb72a6633d
run_20260219_235212-0055,0x9f60376c407fde503c8537fb6ec957bfc638309f106c42225b1a4c34a931c762,0x9f60376c407fde503c8537fb6ec957bfc638309f106c42225b1a4c34a931c762,True,2026-02-20,0x4dc296c4b5181aca8417ed4d54a8df7dc1bd8f86f11cf912f93a86fb72a6633d
run_20260219_235212-0056,0x0fbf7d772e7c475a013f063f86e02e673490d0e1f2de86d22c2d3176d0bf8e0e,0x0fbf7d772e7c475a013f063f86e02e673490d0e1f2de86d22c2d3176d0bf8e0e,True,2026-02-20,0x4dc296c4b5181aca8417ed4d54a8df7dc1bd8f86f11cf912f93a86fb72a6633d
run_20260219_235212-0057,0x83b8b0501a886d51bc951da60f83f42583f45b4fd637083ab81785f3b9056e3b,0x83b8b0501a886d51bc951da60f83f42583f45b4fd637083ab81785f3b9056e3b,True,2026-02-20,0x4dc296c4b5181aca8417ed4d54a8df7dc1bd8f86f11cf912f93a86fb72a6633d
run_20260219_235212-0058,0x0aa71cad18c9ef667f5f8e769c6d36d549e545a44436697cdcfa9242de3e3fc3,0x0aa71cad18c9ef667f5f8e769c6d36d549e545a44436697cdcfa9242de3e3fc3,True,2026-02-20,0x4dc296c4b5181aca8417ed4d54a8df7dc1bd8f86f11cf912f93a86fb72a6633d
run_20260219_235212-0059,0x5407b0fa0005f0ee56347ea7c1712d399ec69933a4e1563080046bf32677c353,0x5407b0fa0005f0ee56347ea7c1712d399ec69933a4e1563080046bf32677c353,True,2026-02-20,0x4dc296c4b5181aca8417ed4d54a8df7dc1bd8f86f11cf912f93a86fb72a6633d
run_20260219_235212-0060,0x3ea91f9c80d7c3558fad7971205687ea714a94ef07afb9d6fdd480f78cac8b2d,0x3ea91f9c80d7c3558fad7971205687ea714a94ef07afb9d6fdd480f78cac8b2d,True,2026-02-20,0x4dc296c4b5181aca8417ed4d54a8df7dc1bd8f86f11cf912f93a86fb72a6633d
run_20260219_235212-0061,0xe15b5cedb7cf63674d5412b51ca43d2caf1fc93ecbd17a60002605770ec75716,0xe15b5cedb7cf63674d5412b51ca43d2caf1fc93ecbd17a60002605770ec75716,True,2026-02-20,0x4dc296c4b5181aca8417ed4d54a8df7dc1bd8f86f11cf912f93a86fb72a6633d
run_20260219_235212-0062,0x4a88813a38889f2626ef5c274bb5a17b6cecde69de48787da64b3276167c73bb,0x4a88813a38889f2626ef5c274bb5a17b6cecde69de48787da64b3276167c73bb,True,2026-02-20,0x4dc296c4b5181aca8417ed4d54a8df7dc1bd8f86f11cf912f93a86fb72a6633d
run_20260219_235212-0063,0x89af632d8c3666c5214696deaae81cfddbe2e7fda79e767510b20c9844226d65,0x89af632d8c3666c5214696deaae81cfddbe2e7fda79e767510b20c9844226d65,True,2026-02-20,0x4dc296c4b5181aca8417ed4d54a8df7dc1bd8f86f11cf912f93a86fb72a6633d
run_20260219_235212-0064,0xdde2e74bd9808350c700a113a53db642d71ef4c3701c547ddbce71679d241d4e,0xdde2e74bd9808350c700a113a53db642d71ef4c3701c547ddbce71679d241d4e,True,2026-02-20,0x4dc296c4b5181aca8417ed4d54a8df7dc1bd8f86f11cf912f93a86fb72a6633d
run_20260219_235212-0065,0xb7ec4d4b70c2441bf6c8dae3d068f1fb0fa882b691ef549c22030c181c207668,0xb7ec4d4b70c2441bf6c8dae3d068f1fb0fa882b691ef549c22030c181c207668,True,2026-02-20,0x4dc296c4b5181aca8417ed4d54a8df7dc1bd8f86f11cf912f93a86fb72a6633d
run_20260219_235212-0066,0x4b3fc31350b9f1ee81de70ca02e0343cfd3461bda6fff302a615c06a6e0126bc,0x4b3fc31350b9f1ee81de70ca02e0343cfd3461bda6fff302a615c06a6e0126bc,True,2026-02-20,0x4dc296c4b5181aca8417ed4d54a8df7dc1bd8f86f11cf912f93a86fb72a6633d
run_20260219_235212-0067,0x54d5f0529bb79d1db1890003f8a2ec664bd76ebee1bdc8a52ec4f563e71e1140,0x54d5f0529bb79d1db1890003f8a2ec664bd76ebee1bdc8a52ec4f563e71e1140,True,2026-02-20,0x4dc296c4b5181aca8417ed4d54a8df7dc1bd8f86f11cf912f93a86fb72a6633d
run_20260219_235212-0068,0x53e60091363bad685a8b71325a7601258928a1d3917c6ddd51077af0388098a2,0x53e60091363bad685a8b71325a7601258928a1d3917c6ddd51077af0388098a2,True,2026-02-20,0x4dc296c4b5181aca8417ed4d54a8df7dc1bd8f86f11cf912f93a86fb72a6633d
run_20260219_235212-0069,0x30f43d8edc1d7fef28c6bfb557ddd0a1edb877edffa7e08c8fcceae303030733,0x30f43d8edc1d7fef28c6bfb557ddd0a1edb877edffa7e08c8fcceae303030733,True,2026-02-20,0x4dc296c4b5181aca8417ed4d54a8df7dc1bd8f86f11cf912f93a86fb72a6633d
run_20260219_235212-0070,0xb581b8d7312bfa91d575536995f74a3fd6cf186e6efac05bc54f00d5072bb847,0xb581b8d7312bfa91d575536995f74a3fd6cf186e6efac05bc54f00d5072bb847,True,2026-02-20,0x4dc296c4b5181aca8417ed4d54a8df7dc1bd8f86f11cf912f93a86fb72a6633d
run_20260219_235212-0071,0xb3fa5d38025edfdd5033db6222f673fb1fcda8e7a688bc770890d85b29c1bf72,0xb3fa5d38025edfdd5033db6222f673fb1fcda8e7a688bc770890d85b29c1bf72,True,2026-02-20,0x4dc296c4b5181aca8417ed4d54a8df7dc1bd8f86f11cf912f93a86fb72a6633d
run_20260219_235212-0072,0xac1b906106d95acc3eab9d9814a39eb34275952ca812ebecdbdb88912386e149,0xac1b906106d95acc3eab9d9814a39eb34275952ca812ebecdbdb88912386e149,True,2026-02-20,0x4dc296c4b5181aca8417ed4d54a8df7dc1bd8f86f11cf912f93a86fb72a6633d
run_20260219_235212-0073,0xd875905cdd9fdb5b519ac4dcc0e1e0d3a93a675ebf75dba030910b1e39fc602e,0xd875905cdd9fdb5b519ac4dcc0e1e0d3a93a675ebf75dba030910b1e39fc602e,True,2026-02-20,0x4dc296c4b5181aca8417ed4d54a8df7dc1bd8f86f11cf912f93a86fb72a6633d
run_20260219_235212-0074,0x88420b24bb5ceb82e09e2bf7c0b60a3ab1a45749a017e2940ac8818644adcddf,0x88420b24bb5ceb82e09e2bf7c0b60a3ab1a45749a017e2940ac8818644adcddf,True,2026-02-20,0x4dc296c4b5181aca8417ed4d54a8df7dc1bd8f86f11cf912f93a86fb72a6633d
run_20260219_235212-0075,0xd379fed1d5faf7cdbc36ddbf0570450fe6d394e74774aa2ed05aff4a1ea253d4,0xd379fed1d5faf7cdbc36ddbf0570450fe6d394e74774aa2ed05aff4a1ea253d4,True,2026-02-20,0x4dc296c4b5181aca8417ed4d54a8df7dc1bd8f86f11cf912f93a86fb72a6633d
run_20260219_235212-0076,0x8966c4a843218f3c9f48a75d25ea960b95214deda482f4da517c80260955e4c9,0x8966c4a843218f3c9f48a75d25ea960b95214deda482f4da517c80260955e4c9,True,2026-02-20,0x4dc296c4b5181aca8417ed4d54a8df7dc1bd8f86f11cf912f93a86fb72a6633d
run_20260219_235212-0077,0x6d5edd2cdbe097ec2a13e23e7f27e3300e17be13b6c7a40213f381c1b710436a,0x6d5edd2cdbe097ec2a13e23e7f27e3300e17be13b6c7a40213f381c1b710436a,True,2026-02-20,0x4dc296c4b5181aca8417ed4d54a8df7dc1bd8f86f11cf912f93a86fb72a6633d
run_20260219_235212-0078,0xd4dbef5577480c052a0d78f9c5c3b7f29f3e53ca0c38a704c58b16530b76c845,0xd4dbef5577480c052a0d78f9c5c3b7f29f3e53ca0c38a704c58b16530b76c845,True,2026-02-20,0x4dc296c4b5181aca8417ed4d54a8df7dc1bd8f86f11cf912f93a86fb72a6633d
run_20260219_235212-0079,0x0ba8c7f6d1f24cade6772bc719c84488bb98cdf43524a2505059b9b12a4fc9f6,0x0ba8c7f6d1f24cade6772bc719c84488bb98cdf43524a2505059b9b12a4fc9f6,True,2026-02-20,0x4dc296c4b5181aca8417ed4d54a8df7dc1bd8f86f11cf912f93a86fb72a6633d
run_20260219_235212-0080,0x8780f01343b39d1bc66f617e78635caaac43eef121f85d881cabc8556795e5bc,0x8780f01343b39d1bc66f617e78635caaac43eef121f85d881cabc8556795e5bc,True,2026-02-20,0x4dc296c4b5181aca8417ed4d54a8df7dc1bd8f86f11cf912f93a86fb72a6633d
run_20260219_235212-0081,0x2d5968fa4c7e5260517774602a1894974f9f36e64903ff6222c58011cf8e0339,0x2d5968fa4c7e5260517774602a1894974f9f36e64903ff6222c58011cf8e0339,True,2026-02-20,0x4dc296c4b5181aca8417ed4d54a8df7dc1bd8f86f11cf912f93a86fb72a6633d
run_20260219_235212-0082,0xda4438655f4de82925f497c7b4f525f4ef865f6d9da4aaf474455de70e03d713,0xda4438655f4de82925f497c7b4f525f4ef865f6d9da4aaf474455de70e03d713,True,2026-02-20,0x4dc296c4b5181aca8417ed4d54a8df7dc1bd8f86f11cf912f93a86fb72a6633d
run_20260219_235212-0083,0x939ce46ce66b5814be1a05315a4a69403b79e5586d0c3ad179947eec889292ce,0x939ce46ce66b5814be1a05315a4a69403b79e5586d0c3ad179947eec889292ce,True,2026-02-20,0x4dc296c4b5181aca8417ed4d54a8df7dc1bd8f86f11cf912f93a86fb72a6633d
run_20260219_235212-0084,0x23c3b1c233321824390ffd9e6e681995bf05cab2e02b38686043c3d3fb0038d1,0x23c3b1c233321824390ffd9e6e681995bf05cab2e02b38686043c3d3fb0038d1,True,2026-02-20,0x4dc296c4b5181aca8417ed4d54a8df7dc1bd8f86f11cf912f93a86fb72a6633d
run_20260219_235212-0085,0x228c63cc4bda98dfb419b48cdf19215fdde9499e8884b68bcfb10f2c4e05c6f9,0x228c63cc4bda98dfb419b48cdf19215fdde9499e8884b68bcfb10f2c4e05c6f9,True,2026-02-20,0x4dc296c4b5181aca8417ed4d54a8df7dc1bd8f86f11cf912f93a86fb72a6633d
run_20260219_235212-0086,0x61d63569440b5ed00092f90cdbd1facdb73226b19b0a309b9f74dc33af856d71,0x61d63569440b5ed00092f90cdbd1facdb73226b19b0a309b9f74dc33af856d71,True,2026-02-20,0x4dc296c4b5181aca8417ed4d54a8df7dc1bd8f86f11cf912f93a86fb72a6633d
run_20260219_235212-0087,0xda9e982683d23df3bbe740b4bde6a7fb6cae42eadd54c2279c6591d6dda93a02,0xda9e982683d23df3bbe740b4bde6a7fb6cae42eadd54c2279c6591d6dda93a02,True,2026-02-20,0x4dc296c4b5181aca8417ed4d54a8df7dc1bd8f86f11cf912f93a86fb72a6633d
