session_id,expected_hash,computed_hash,match,import_consistent,export_consistent,net_consistent,settlement_consistent,audit_ok,audit_reason,batch_day,batch_root
research_20260521_500-0011,0xc2d1fded86f534a09eb3d6221ffef7b6857dbd407369b5f0743b8a368cd46f50,0xc2d1fded86f534a09eb3d6221ffef7b6857dbd407369b5f0743b8a368cd46f50,True,True,True,True,True,True,,2026-05-21,0xebcb58042d48b919f625932d411defdf4bef8193728afd4fc569200ebd3b2529
research_20260521_500-0012,0xdbea303fb891799a79d6a0a49e67aafd5d993866f4c7d9750c7307e9d9b0c1cc,0xdbea303fb891799a79d6a0a49e67aafd5d993866f4c7d9750c7307e9d9b0c1cc,True,True,True,True,True,True,,2026-05-21,0xebcb58042d48b919f625932d411defdf4bef8193728afd4fc569200ebd3b2529
research_20260521_500-0013,0xdc4f26d4f661ffd44b3d72a9b9c16bd8dab9ef75118ceed5348aa1ae7400c34c,0xdc4f26d4f661ffd44b3d72a9b9c16bd8dab9ef75118ceed5348aa1ae7400c34c,True,True,True,True,True,True,,2026-05-21,0xebcb58042d48b919f625932d411defdf4bef8193728afd4fc569200ebd3b2529
research_20260521_500-0014,0x0df9722c53ce27cf836f023c0fb167c3b1994aa9720090503e61b5294eb23c55,0x0df9722c53ce27cf836f023c0fb167c3b1994aa9720090503e61b5294eb23c55,True,True,True,True,True,True,,2026-05-21,0xebcb58042d48b919f625932d411defdf4bef8193728afd4fc569200ebd3b2529
research_20260521_500-0015,0x7da7bfd2da216fc5c03d26f8e3bafdb9d3da5e996b6850c32acf7d87563ccf19,0x7da7bfd2da216fc5c03d26f8e3bafdb9d3da5e996b6850c32acf7d87563ccf19,True,True,True,True,True,True,,2026-05-21,0xebcb58042d48b919f625932d411defdf4bef8193728afd4fc569200ebd3b2529
research_20260521_500-0016,0x12485ee1feb4f26c30ae6f555bb521c73917d528c050f6037a429557cb57a252,0x12485ee1feb4f26c30ae6f555bb521c73917d528c050f6037a429557cb57a252,True,True,True,True,True,True,,2026-05-21,0xebcb58042d48b919f625932d411defdf4bef8193728afd4fc569200ebd3b2529
research_20260521_500-0017,0x8eb82387dfca6d5d6ee21e3feaa4394baf7f11cbc477fc86ba782a10dcf574cc,0x8eb82387dfca6d5d6ee21e3feaa4394baf7f11cbc477fc86ba782a10dcf574cc,True,True,True,True,True,True,,2026-05-21,0xebcb58042d48b919f625932d411defdf4bef8193728afd4fc569200ebd3b2529
research_20260521_500-0018,0xb9797f1ca0d4e17f130f105dc7858821fc1988974408937934ca658f0a8565ca,0xb9797f1ca0d4e17f130f105dc7858821fc1988974408937934ca658f0a8565ca,True,True,True,True,True,True,,2026-05-21,0xebcb58042d48b919f625932d411defdf4bef8193728afd4fc569200ebd3b2529
research_20260521_500-0019,0x0207e1206b4ccaef79d97dba6e56d03f35f94ad7554610bc1d1f057019d4a72a,0x0207e1206b4ccaef79d97dba6e56d03f35f94ad7554610bc1d1f057019d4a72a,True,True,True,True,True,True,,2026-05-21,0xebcb58042d48b919f625932d411defdf4bef8193728afd4fc569200ebd3b2529
research_20260521_500-0020,0xd35cf85b1f6bfca9177fd37a94061a0135af8bd68e4e9bd82542c937879a04f6,0xd35cf85b1f6bfca9177fd37a94061a0135af8bd68e4e9bd82542c937879a04f6,True,True,True,True,True,True,,2026-05-21,0xebcb58042d48b919f625932d411defdf4bef8193728afd4fc569200ebd3b2529
research_20260521_500-0021,0xe68e512c05ffc929166b2958fe399287bc394262cd04c1b8138c63a04dfb89fd,0xe68e512c05ffc929166b2958fe399287bc394262cd04c1b8138c63a04dfb89fd,True,True,True,True,True,True,,2026-05-21,0xebcb58042d48b919f625932d411defdf4bef8193728afd4fc569200ebd3b2529
research_20260521_500-0022,0x3688b44a656694341ebfcb8b52ad0b3b1a7d551ccf9e7cc3e4594ca926acff32,0x3688b44a656694341ebfcb8b52ad0b3b1a7d551ccf9e7cc3e4594ca926acff32,True,True,True,True,True,True,,2026-05-21,0xebcb58042d48b919f625932d411defdf4bef8193728afd4fc569200ebd3b2529
research_20260521_500-0023,0xef66d0859cf142fc8f221aebddd4a9628ebb418c65f99a592577c744c61f986e,0xef66d0859cf142fc8f221aebddd4a9628ebb418c65f99a592577c744c61f986e,True,True,True,True,True,True,,2026-05-21,0xebcb58042d48b919f625932d411defdf4bef8193728afd4fc569200ebd3b2529
research_20260521_500-0024,0xb5675bcb0d35abc5dd4acc9072e935a03b47c78d44dfd970f92955c19f670441,0xb5675bcb0d35abc5dd4acc9072e935a03b47c78d44dfd970f92955c19f670441,True,True,True,True,True,True,,2026-05-21,0xebcb58042d48b919f625932d411defdf4bef8193728afd4fc569200ebd3b2529
research_20260521_500-0025,0xf0484662d794cc681b32bf0e5da77cbcf717d7199fec666009bfcd8a7554e8d0,0xf0484662d794cc681b32bf0e5da77cbcf717d7199fec666009bfcd8a7554e8d0,True,True,True,True,True,True,,2026-05-21,0xebcb58042d48b919f625932d411defdf4bef8193728afd4fc569200ebd3b2529
research_20260521_500-0026,0xb838af29b810ba18db65a576029cc08e251fb0392711c558ae3615aee97dcdbd,0xb838af29b810ba18db65a576029cc08e251fb0392711c558ae3615aee97dcdbd,True,True,True,True,True,True,,2026-05-21,0xebcb58042d48b919f625932d411defdf4bef8193728afd4fc569200ebd3b2529
research_20260521_500-0027,0x75ca6629eb931b6ddc181255e62493bc87b0bc1f4125ff05e33df36a75be38f7,0x75ca6629eb931b6ddc181255e62493bc87b0bc1f4125ff05e33df36a75be38f7,True,True,True,True,True,True,,2026-05-21,0xebcb58042d48b919f625932d411defdf4bef8193728afd4fc569200ebd3b2529
research_20260521_500-0028,0x2ed40bba4e81c9abe3fc3358b9434010c094dbea462bd68f549c7695dabf8f06,0x2ed40bba4e81c9abe3fc3358b9434010c094dbea462bd68f549c7695dabf8f06,True,True,True,True,True,True,,2026-05-21,0xebcb58042d48b919f625932d411defdf4bef8193728afd4fc569200ebd3b2529
research_20260521_500-0029,0xfac0efe41c64f3b0a9959498df005206d4bf154686a855d862bb3b03fdefb642,0xfac0efe41c64f3b0a9959498df005206d4bf154686a855d862bb3b03fdefb642,True,True,True,True,True,True,,2026-05-21,0xebcb58042d48b919f625932d411defdf4bef8193728afd4fc569200ebd3b2529
research_20260521_500-0030,0x9ab8f55dd63842ec747c4df4fdc02ed37640d65daf9b3af0d542e8baabce15ca,0x9ab8f55dd63842ec747c4df4fdc02ed37640d65daf9b3af0d542e8baabce15ca,True,True,True,True,True,True,,2026-05-21,0xebcb58042d48b919f625932d411defdf4bef8193728afd4fc569200ebd3b2529
research_20260521_500-0031,0x3728a655975fd7cf47074de0a5ee0e6575b9457a8cd02338742ddbdc9fc1f7d5,0x3728a655975fd7cf47074de0a5ee0e6575b9457a8cd02338742ddbdc9fc1f7d5,True,True,True,True,True,True,,2026-05-21,0xebcb58042d48b919f625932d411defdf4bef8193728afd4fc569200ebd3b2529
research_20260521_500-0032,0x21f1a3825719dd1de726d7424361865faa06da124b15279e19f9f922a00e821b,0x21f1a3825719dd1de726d7424361865faa06da124b15279e19f9f922a00e821b,True,True,True,True,True,True,,2026-05-21,0xebcb58042d48b919f625932d411defdf4bef8193728afd4fc569200ebd3b2529
research_20260521_500-0033,0xeba2f9f150f4484d239d13f4934733d53784ed56bee997e708bb878cfce03152,0xeba2f9f150f4484d239d13f4934733d53784ed56bee997e708bb878cfce03152,True,True,True,True,True,True,,2026-05-21,0xebcb58042d48b919f625932d411defdf4bef8193728afd4fc569200ebd3b2529
research_20260521_500-0034,0x4855179607ade6375f37a4e5282c558c5b267e0d42f53f666c3b50b5d76bd02b,0x4855179607ade6375f37a4e5282c558c5b267e0d42f53f666c3b50b5d76bd02b,True,True,True,True,True,True,,2026-05-21,0xebcb58042d48b919f625932d411defdf4bef8193728afd4fc569200ebd3b2529
research_20260521_500-0035,0x8ca76370e5b6573ccac4a010cb66b580553ed82aa6d872bc91ed313a73cd470e,0x8ca76370e5b6573ccac4a010cb66b580553ed82aa6d872bc91ed313a73cd470e,True,True,True,True,True,True,,2026-05-21,0xebcb58042d48b919f625932d411defdf4bef8193728afd4fc569200ebd3b2529
research_20260521_500-0036,0x053c47cd98e3f617dfc52eff36c79595d2ba0f2f8b9fa69cab19a69f9f4371c9,0x053c47cd98e3f617dfc52eff36c79595d2ba0f2f8b9fa69cab19a69f9f4371c9,True,True,True,True,True,True,,2026-05-21,0xebcb58042d48b919f625932d411defdf4bef8193728afd4fc569200ebd3b2529
research_20260521_500-0037,0xb038f15ed2305e3ce57f9e268ae851b4d4361f11f462f7c920e36b2a734be108,0xb038f15ed2305e3ce57f9e268ae851b4d4361f11f462f7c920e36b2a734be108,True,True,True,True,True,True,,2026-05-21,0xebcb58042d48b919f625932d411defdf4bef8193728afd4fc569200ebd3b2529
research_20260521_500-0038,0x384047ecea3dc4791ffd2e1de30616c233c0a9b7f00da31f427417a89392deb1,0x384047ecea3dc4791ffd2e1de30616c233c0a9b7f00da31f427417a89392deb1,True,True,True,True,True,True,,2026-05-21,0xebcb58042d48b919f625932d411defdf4bef8193728afd4fc569200ebd3b2529
research_20260521_500-0039,0xcadb29326541eaf3273e5cdda5812e2f1816d29073a5bc58a5251e600ff0a949,0xcadb29326541eaf3273e5cdda5812e2f1816d29073a5bc58a5251e600ff0a949,True,True,True,True,True,True,,2026-05-21,0xebcb58042d48b919f625932d411defdf4bef8193728afd4fc569200ebd3b2529
research_20260521_500-0040,0x97fea20199e8cae04c86d4999f40badd1f8ad91a24fcd2167a508afd44ce8301,0x97fea20199e8cae04c86d4999f40badd1f8ad91a24fcd2167a508afd44ce8301,True,True,True,True,True,True,,2026-05-21,0xebcb58042d48b919f625932d411defdf4bef8193728afd4fc569200ebd3b2529
research_20260521_500-0041,0xa7f7e00eddb699434306b0ec2ae8809b17074575137c3c1c98280541ef90191c,0xa7f7e00eddb699434306b0ec2ae8809b17074575137c3c1c98280541ef90191c,True,True,True,True,True,True,,2026-05-21,0xebcb58042d48b919f625932d411defdf4bef8193728afd4fc569200ebd3b2529
research_20260521_500-0042,0xdfbfcbaf64440e3200b28824f7141de8c36664a23cff36ab992f9d636a3dbabb,0xdfbfcbaf64440e3200b28824f7141de8c36664a23cff36ab992f9d636a3dbabb,True,True,True,True,True,True,,2026-05-21,0xebcb58042d48b919f625932d411defdf4bef8193728afd4fc569200ebd3b2529
research_20260521_500-0043,0xf6a3718fe5bd14c06a197c4f0142a7ca69ff42153fdf3b8d841bc7eb59d0a852,0xf6a3718fe5bd14c06a197c4f0142a7ca69ff42153fdf3b8d841bc7eb59d0a852,True,True,True,True,True,True,,2026-05-21,0xebcb58042d48b919f625932d411defdf4bef8193728afd4fc569200ebd3b2529
research_20260521_500-0044,0x22ad0be4eb797a3e3de1d2d972a7ea1d2937820bd8664599bad163f89d99db45,0x22ad0be4eb797a3e3de1d2d972a7ea1d2937820bd8664599bad163f89d99db45,True,True,True,True,True,True,,2026-05-21,0xebcb58042d48b919f625932d411defdf4bef8193728afd4fc569200ebd3b2529
research_20260521_500-0045,0x5bccc39e20ea548517b62e6f8e4ea06703334072aa6e59292de0ee6773acd993,0x5bccc39e20ea548517b62e6f8e4ea06703334072aa6e59292de0ee6773acd993,True,True,True,True,True,True,,2026-05-21,0xebcb58042d48b919f625932d411defdf4bef8193728afd4fc569200ebd3b2529
research_20260521_500-0046,0x9bc90545f5fa7bf7f6133a8d3677fdc60eaa67211230d91b9c4506d437d8863a,0x9bc90545f5fa7bf7f6133a8d3677fdc60eaa67211230d91b9c4506d437d8863a,True,True,True,True,True,True,,2026-05-21,0xebcb58042d48b919f625932d411defdf4bef8193728afd4fc569200ebd3b2529
research_20260521_500-0047,0xe01a4a30af28074046d05c313fa031252bd6c3f8017b6884b1b608849a333b49,0xe01a4a30af28074046d05c313fa031252bd6c3f8017b6884b1b608849a333b49,True,True,True,True,True,True,,2026-05-21,0xebcb58042d48b919f625932d411defdf4bef8193728afd4fc569200ebd3b2529
research_20260521_500-0048,0x4d5497f8fbafcd93a87baa5de72717f6f3ef1a201b6378386a5b1cb7527e30b4,0x4d5497f8fbafcd93a87baa5de72717f6f3ef1a201b6378386a5b1cb7527e30b4,True,True,True,True,True,True,,2026-05-21,0xebcb58042d48b919f625932d411defdf4bef8193728afd4fc569200ebd3b2529
research_20260521_500-0049,0x2e8775f4458b545c886e35ac605b89a620493e35bace8cc134492da9409a8b72,0x2e8775f4458b545c886e35ac605b89a620493e35bace8cc134492da9409a8b72,True,True,True,True,True,True,,2026-05-21,0xebcb58042d48b919f625932d411defdf4bef8193728afd4fc569200ebd3b2529
research_20260521_500-0050,0x8f7fd84eaf6e0aa7f37ca19eb9dfe1ed1d61bf0c9b2ba47fb3df12da928ab768,0x8f7fd84eaf6e0aa7f37ca19eb9dfe1ed1d61bf0c9b2ba47fb3df12da928ab768,True,True,True,True,True,True,,2026-05-21,0xebcb58042d48b919f625932d411defdf4bef8193728afd4fc569200ebd3b2529
research_20260521_500-0051,0x793a2f40c73f2c90a7e3363c77cf7bf103d065bb90e7e9bb5e8457fc81306ae3,0x793a2f40c73f2c90a7e3363c77cf7bf103d065bb90e7e9bb5e8457fc81306ae3,True,True,True,True,True,True,,2026-05-21,0xebcb58042d48b919f625932d411defdf4bef8193728afd4fc569200ebd3b2529
research_20260521_500-0052,0x867c90ba5d0d3c2c663731583a1406ec84ca8f39081877237d265e1b3bcf5ee5,0x867c90ba5d0d3c2c663731583a1406ec84ca8f39081877237d265e1b3bcf5ee5,True,True,True,True,True,True,,2026-05-21,0xebcb58042d48b919f625932d411defdf4bef8193728afd4fc569200ebd3b2529
research_20260521_500-0053,0xb636148554252436dacb82ff05bf6e20bd2ab3496a947cfb24b669274be4a7a0,0xb636148554252436dacb82ff05bf6e20bd2ab3496a947cfb24b669274be4a7a0,True,True,True,True,True,True,,2026-05-21,0xebcb58042d48b919f625932d411defdf4bef8193728afd4fc569200ebd3b2529
research_20260521_500-0054,0x7ebd40a54a467de1cb211080a6ce3c549447ca8b0e173f64f1e67ac8cec108fb,0x7ebd40a54a467de1cb211080a6ce3c549447ca8b0e173f64f1e67ac8cec108fb,True,True,True,True,True,True,,2026-05-21,0xebcb58042d48b919f625932d411defdf4bef8193728afd4fc569200ebd3b2529
research_20260521_500-0055,0x2c6fd68bf985bfa19bd25113ce6ade7e3529816e990bc03c38a0c2b64076eb62,0x2c6fd68bf985bfa19bd25113ce6ade7e3529816e990bc03c38a0c2b64076eb62,True,True,True,True,True,True,,2026-05-21,0xebcb58042d48b919f625932d411defdf4bef8193728afd4fc569200ebd3b2529
research_20260521_500-0056,0xf9a4d264cd6af4f820ae43c117f0c2e3cc2b3a68e7d9c15083cd65a42a8a60aa,0xf9a4d264cd6af4f820ae43c117f0c2e3cc2b3a68e7d9c15083cd65a42a8a60aa,True,True,True,True,True,True,,2026-05-21,0xebcb58042d48b919f625932d411defdf4bef8193728afd4fc569200ebd3b2529
research_20260521_500-0057,0x4d8d424d869318a67a5a7c55c6821cde54b7b9fde3d7e9637d2f04ea31da0a22,0x4d8d424d869318a67a5a7c55c6821cde54b7b9fde3d7e9637d2f04ea31da0a22,True,True,True,True,True,True,,2026-05-21,0xebcb58042d48b919f625932d411defdf4bef8193728afd4fc569200ebd3b2529
research_20260521_500-0058,0x92243825845529e5f163b18c0a00d652667a5b8fda11d288fa824c9d563b9307,0x92243825845529e5f163b18c0a00d652667a5b8fda11d288fa824c9d563b9307,True,True,True,True,True,True,,2026-05-21,0xebcb58042d48b919f625932d411defdf4bef8193728afd4fc569200ebd3b2529
research_20260521_500-0059,0xb3bad36adcae752bfac33cdee40c6c2ebc76d0660be82390f29e7dcd958a6a6b,0xb3bad36adcae752bfac33cdee40c6c2ebc76d0660be82390f29e7dcd958a6a6b,True,True,True,True,True,True,,2026-05-21,0xebcb58042d48b919f625932d411defdf4bef8193728afd4fc569200ebd3b2529
research_20260521_500-0060,0x51f492e89984b9951065eb76c5285b608d8141476d3b2fcf79baf8ac15247d65,0x51f492e89984b9951065eb76c5285b608d8141476d3b2fcf79baf8ac15247d65,True,True,True,True,True,True,,2026-05-21,0xebcb58042d48b919f625932d411defdf4bef8193728afd4fc569200ebd3b2529
research_20260521_500-0061,0x34c87da66a6746a0e59675f5b2208a2c7a275b229c0f98ecd1e85025a85519f2,0x34c87da66a6746a0e59675f5b2208a2c7a275b229c0f98ecd1e85025a85519f2,True,True,True,True,True,True,,2026-05-21,0xebcb58042d48b919f625932d411defdf4bef8193728afd4fc569200ebd3b2529
research_20260521_500-0062,0xe21b6fb7d8c07d7e1089609da9f1dbd60263000560a94d0e6508d7b3b28123ba,0xe21b6fb7d8c07d7e1089609da9f1dbd60263000560a94d0e6508d7b3b28123ba,True,True,True,True,True,True,,2026-05-21,0xebcb58042d48b919f625932d411defdf4bef8193728afd4fc569200ebd3b2529
research_20260521_500-0063,0x230ed3d681e64648f7b0ed6eae0fadb4e5024464644ba9ea53b3ecba35925da0,0x230ed3d681e64648f7b0ed6eae0fadb4e5024464644ba9ea53b3ecba35925da0,True,True,True,True,True,True,,2026-05-21,0xebcb58042d48b919f625932d411defdf4bef8193728afd4fc569200ebd3b2529
research_20260521_500-0064,0x67e66687e47c064639f90515303d6656f4e7eb407b3c35a2e22edebf8fdaeae5,0x67e66687e47c064639f90515303d6656f4e7eb407b3c35a2e22edebf8fdaeae5,True,True,True,True,True,True,,2026-05-21,0xebcb58042d48b919f625932d411defdf4bef8193728afd4fc569200ebd3b2529
research_20260521_500-0065,0x62e8c92bc49f1d9a72e224e8d1ec2ae6cbc50600d7329b53bacc524ac4fb46d9,0x62e8c92bc49f1d9a72e224e8d1ec2ae6cbc50600d7329b53bacc524ac4fb46d9,True,True,True,True,True,True,,2026-05-21,0xebcb58042d48b919f625932d411defdf4bef8193728afd4fc569200ebd3b2529
research_20260521_500-0066,0x72925391a68553c2395f37f3fb8eabdd79e3a9ae604c856e719477ac58d7702c,0x72925391a68553c2395f37f3fb8eabdd79e3a9ae604c856e719477ac58d7702c,True,True,True,True,True,True,,2026-05-21,0xebcb58042d48b919f625932d411defdf4bef8193728afd4fc569200ebd3b2529
research_20260521_500-0067,0x0c3f0730ea2e6766e5253e0aa111693f684f22d6a02bf0e37e092b051ce49068,0x0c3f0730ea2e6766e5253e0aa111693f684f22d6a02bf0e37e092b051ce49068,True,True,True,True,True,True,,2026-05-21,0xebcb58042d48b919f625932d411defdf4bef8193728afd4fc569200ebd3b2529
research_20260521_500-0068,0xae7b8072005579e4834bdc8426323278917b432c698ea6b18b32b32ec413a8d5,0xae7b8072005579e4834bdc8426323278917b432c698ea6b18b32b32ec413a8d5,True,True,True,True,True,True,,2026-05-21,0xebcb58042d48b919f625932d411defdf4bef8193728afd4fc569200ebd3b2529
research_20260521_500-0069,0x6d681ccdf9a85e5e20f3d8c8da5ee023d3e3aac1f271c7ba104d6d29563847d0,0x6d681ccdf9a85e5e20f3d8c8da5ee023d3e3aac1f271c7ba104d6d29563847d0,True,True,True,True,True,True,,2026-05-21,0xebcb58042d48b919f625932d411defdf4bef8193728afd4fc569200ebd3b2529
research_20260521_500-0070,0x53f8e10ea6c5ed97171f1208604e70bb7b7197bb6e664ce62c493dbdd7fe4904,0x53f8e10ea6c5ed97171f1208604e70bb7b7197bb6e664ce62c493dbdd7fe4904,True,True,True,True,True,True,,2026-05-21,0xebcb58042d48b919f625932d411defdf4bef8193728afd4fc569200ebd3b2529
research_20260521_500-0071,0x0594c59d22bbe88fbb7fff8e48aa16cef8c38dab89578d13209530732a922b08,0x0594c59d22bbe88fbb7fff8e48aa16cef8c38dab89578d13209530732a922b08,True,True,True,True,True,True,,2026-05-21,0xebcb58042d48b919f625932d411defdf4bef8193728afd4fc569200ebd3b2529
research_20260521_500-0072,0xdfecfba02f0f871b7d503af37d3cc4c58f057b03225c3f96ee3e7e0509626dd2,0xdfecfba02f0f871b7d503af37d3cc4c58f057b03225c3f96ee3e7e0509626dd2,True,True,True,True,True,True,,2026-05-21,0xebcb58042d48b919f625932d411defdf4bef8193728afd4fc569200ebd3b2529
research_20260521_500-0073,0x6f60948c3baa7aa70b78997cc348f9d9435d7a0a4a555888e623c1c16c957686,0x6f60948c3baa7aa70b78997cc348f9d9435d7a0a4a555888e623c1c16c957686,True,True,True,True,True,True,,2026-05-21,0xebcb58042d48b919f625932d411defdf4bef8193728afd4fc569200ebd3b2529
research_20260521_500-0074,0x344d69105134472ed3ed61d7aeab275c784499d5d90acc53b3d84ecdeb325907,0x344d69105134472ed3ed61d7aeab275c784499d5d90acc53b3d84ecdeb325907,True,True,True,True,True,True,,2026-05-21,0xebcb58042d48b919f625932d411defdf4bef8193728afd4fc569200ebd3b2529
research_20260521_500-0075,0x1c38274e8e08883a3bc2b5154b1ec68d30e50f0229f823740a229f3412c9c0a4,0x1c38274e8e08883a3bc2b5154b1ec68d30e50f0229f823740a229f3412c9c0a4,True,True,True,True,True,True,,2026-05-21,0xebcb58042d48b919f625932d411defdf4bef8193728afd4fc569200ebd3b2529
research_20260521_500-0076,0x3fa2d2cbde026c2975b9d2d844764bcf2b2b03ba2acf7aa95520c5a3248665ea,0x3fa2d2cbde026c2975b9d2d844764bcf2b2b03ba2acf7aa95520c5a3248665ea,True,True,True,True,True,True,,2026-05-21,0xebcb58042d48b919f625932d411defdf4bef8193728afd4fc569200ebd3b2529
research_20260521_500-0077,0x6d4788bae08cfd5e8c7e17bc1b1be7fd786f6f0b7e62036e611475a77e6eb0c1,0x6d4788bae08cfd5e8c7e17bc1b1be7fd786f6f0b7e62036e611475a77e6eb0c1,True,True,True,True,True,True,,2026-05-21,0xebcb58042d48b919f625932d411defdf4bef8193728afd4fc569200ebd3b2529
research_20260521_500-0078,0xcadd74d45102515b2750597c39f4f1891f6798481e829b81a0b542f647490143,0xcadd74d45102515b2750597c39f4f1891f6798481e829b81a0b542f647490143,True,True,True,True,True,True,,2026-05-21,0xebcb58042d48b919f625932d411defdf4bef8193728afd4fc569200ebd3b2529
research_20260521_500-0079,0x7ac5cfa68c95dfbc094e463106d4f5c156fc17f173cd43ce2784623ba88089b1,0x7ac5cfa68c95dfbc094e463106d4f5c156fc17f173cd43ce2784623ba88089b1,True,True,True,True,True,True,,2026-05-21,0xebcb58042d48b919f625932d411defdf4bef8193728afd4fc569200ebd3b2529
research_20260521_500-0080,0xd93659ff40978a1604e9cb696443f9f2dc16bfdd78c3c3945228702f6c7da999,0xd93659ff40978a1604e9cb696443f9f2dc16bfdd78c3c3945228702f6c7da999,True,True,True,True,True,True,,2026-05-21,0xebcb58042d48b919f625932d411defdf4bef8193728afd4fc569200ebd3b2529
research_20260521_500-0081,0x6e3baea3fcb29c831c0710e25ce636f572cea3b052a3fc1996c0aa2832e2b927,0x6e3baea3fcb29c831c0710e25ce636f572cea3b052a3fc1996c0aa2832e2b927,True,True,True,True,True,True,,2026-05-21,0xebcb58042d48b919f625932d411defdf4bef8193728afd4fc569200ebd3b2529
research_20260521_500-0082,0x04c618af15b45ad53efa53e2c39af3257531985221b522e8c98c10f9151e4c52,0x04c618af15b45ad53efa53e2c39af3257531985221b522e8c98c10f9151e4c52,True,True,True,True,True,True,,2026-05-21,0xebcb58042d48b919f625932d411defdf4bef8193728afd4fc569200ebd3b2529
research_20260521_500-0083,0xcc58b29e632bfdb14b6ba2717ccea6ae7fa190e68cbbb0983f1e7b9fb69b084f,0xcc58b29e632bfdb14b6ba2717ccea6ae7fa190e68cbbb0983f1e7b9fb69b084f,True,True,True,True,True,True,,2026-05-21,0xebcb58042d48b919f625932d411defdf4bef8193728afd4fc569200ebd3b2529
research_20260521_500-0084,0xb0821424087429921a7ec2b402cd82ce074342d288fe153d865ed3b6887a631a,0xb0821424087429921a7ec2b402cd82ce074342d288fe153d865ed3b6887a631a,True,True,True,True,True,True,,2026-05-21,0xebcb58042d48b919f625932d411defdf4bef8193728afd4fc569200ebd3b2529
research_20260521_500-0085,0x4d38b00ded2d2271c27b787edde64ac7585c6464d74236d20cd2fbdb0b8af11c,0x4d38b00ded2d2271c27b787edde64ac7585c6464d74236d20cd2fbdb0b8af11c,True,True,True,True,True,True,,2026-05-21,0xebcb58042d48b919f625932d411defdf4bef8193728afd4fc569200ebd3b2529
