session_id,ts,energy_kwh,import_kwh,export_kwh
run_20260521_224907-0004,2026-05-23T19:32:18.592541Z,13.391,13.391,0.0
run_20260521_224907-0004,2026-05-23T19:37:18.592541Z,15.207,15.207,0.0
run_20260521_224907-0005,2026-05-23T18:29:10.246582Z,0.0,0.0,0.0
run_20260521_224907-0005,2026-05-23T18:34:10.246582Z,-1.102,0.0,1.102
run_20260521_224907-0005,2026-05-23T18:39:10.246582Z,-2.101,0.0,2.101
run_20260521_224907-0005,2026-05-23T18:44:10.246582Z,-2.884,0.0,2.884
run_20260521_224907-0005,2026-05-23T18:49:10.246582Z,-3.741,0.0,3.741
run_20260521_224907-0006,2026-05-23T20:33:15.894586Z,0.0,0.0,0.0
run_20260521_224907-0006,2026-05-23T20:38:15.894586Z,0.503,0.503,0.0
run_20260521_224907-0006,2026-05-23T20:43:15.894586Z,1.079,1.079,0.0
run_20260521_224907-0006,2026-05-23T20:48:15.894586Z,1.608,1.608,0.0
run_20260521_224907-0006,2026-05-23T20:53:15.894586Z,2.242,2.242,0.0
run_20260521_224907-0006,2026-05-23T20:58:15.894586Z,2.709,2.709,0.0
run_20260521_224907-0006,2026-05-23T21:03:15.894586Z,3.466,3.466,0.0
run_20260521_224907-0007,2026-05-23T03:19:00.708605Z,0.0,0.0,0.0
run_20260521_224907-0007,2026-05-23T03:24:00.708605Z,1.685,1.685,0.0
run_20260521_224907-0007,2026-05-23T03:29:00.708605Z,-0.046,1.685,1.73
run_20260521_224907-0007,2026-05-23T03:34:00.708605Z,-1.709,1.685,3.394
run_20260521_224907-0007,2026-05-23T03:39:00.708605Z,-3.426,1.685,5.111
run_20260521_224907-0007,2026-05-23T03:44:00.708605Z,-1.595,3.516,5.111
run_20260521_224907-0007,2026-05-23T03:49:00.708605Z,0.471,5.582,5.111
run_20260521_224907-0008,2026-05-23T05:57:44.158115Z,0.0,0.0,0.0
run_20260521_224907-0008,2026-05-23T06:02:44.158115Z,0.696,0.696,0.0
run_20260521_224907-0008,2026-05-23T06:07:44.158115Z,1.298,1.298,0.0
run_20260521_224907-0008,2026-05-23T06:12:44.158115Z,1.868,1.868,0.0
run_20260521_224907-0008,2026-05-23T06:17:44.158115Z,1.425,1.868,0.443
run_20260521_224907-0008,2026-05-23T06:22:44.158115Z,0.82,1.868,1.048
run_20260521_224907-0008,2026-05-23T06:27:44.158115Z,1.348,2.396,1.048
run_20260521_224907-0008,2026-05-23T06:32:44.158115Z,2.014,3.062,1.048
run_20260521_224907-0008,2026-05-23T06:37:44.158115Z,2.667,3.714,1.048
run_20260521_224907-0009,2026-05-23T05:40:59.066874Z,0.0,0.0,0.0
run_20260521_224907-0009,2026-05-23T05:45:59.066874Z,1.661,1.661,0.0
run_20260521_224907-0009,2026-05-23T05:50:59.066874Z,3.37,3.37,0.0
run_20260521_224907-0009,2026-05-23T05:55:59.066874Z,5.337,5.337,0.0
run_20260521_224907-0009,2026-05-23T06:00:59.066874Z,7.282,7.282,0.0
run_20260521_224907-0009,2026-05-23T06:05:59.066874Z,9.447,9.447,0.0
run_20260521_224907-0009,2026-05-23T06:10:59.066874Z,11.25,11.25,0.0
run_20260521_224907-0009,2026-05-23T06:15:59.066874Z,13.092,13.092,0.0
run_20260521_224907-0009,2026-05-23T06:20:59.066874Z,15.061,15.061,0.0
run_20260521_224907-0009,2026-05-23T06:25:59.066874Z,16.827,16.827,0.0
run_20260521_224907-0009,2026-05-23T06:30:59.066874Z,18.629,18.629,0.0
run_20260521_224907-0009,2026-05-23T06:35:59.066874Z,20.425,20.425,0.0
run_20260521_224907-0009,2026-05-23T06:40:59.066874Z,21.923,21.923,0.0
run_20260521_224907-0009,2026-05-23T06:45:59.066874Z,23.98,23.98,0.0
run_20260521_224907-0009,2026-05-23T06:50:59.066874Z,25.782,25.782,0.0
run_20260521_224907-0009,2026-05-23T06:55:59.066874Z,27.805,27.805,0.0
run_20260521_224907-0010,2026-05-23T13:49:40.881967Z,0.0,0.0,0.0
run_20260521_224907-0010,2026-05-23T13:54:40.881967Z,2.025,2.025,0.0
run_20260521_224907-0010,2026-05-23T13:59:40.881967Z,3.751,3.751,0.0
run_20260521_224907-0010,2026-05-23T14:04:40.881967Z,5.315,5.315,0.0
run_20260521_224907-0010,2026-05-23T14:09:40.881967Z,6.928,6.928,0.0
run_20260521_224907-0010,2026-05-23T14:14:40.881967Z,8.924,8.924,0.0
run_20260521_224907-0010,2026-05-23T14:19:40.881967Z,10.482,10.482,0.0
run_20260521_224907-0011,2026-05-23T23:28:42.639935Z,0.0,0.0,0.0
run_20260521_224907-0011,2026-05-23T23:33:42.639935Z,0.692,0.692,0.0
run_20260521_224907-0011,2026-05-23T23:38:42.639935Z,1.386,1.386,0.0
run_20260521_224907-0011,2026-05-23T23:43:42.639935Z,1.99,1.99,0.0
run_20260521_224907-0011,2026-05-23T23:48:42.639935Z,2.611,2.611,0.0
run_20260521_224907-0011,2026-05-23T23:53:42.639935Z,3.219,3.219,0.0
run_20260521_224907-0011,2026-05-23T23:58:42.639935Z,3.872,3.872,0.0
run_20260521_224907-0011,2026-05-24T00:03:42.639935Z,4.482,4.482,0.0
run_20260521_224907-0011,2026-05-24T00:08:42.639935Z,5.034,5.034,0.0
run_20260521_224907-0011,2026-05-24T00:13:42.639935Z,5.63,5.63,0.0
run_20260521_224907-0011,2026-05-24T00:18:42.639935Z,6.155,6.155,0.0
run_20260521_224907-0011,2026-05-24T00:23:42.639935Z,6.762,6.762,0.0
run_20260521_224907-0011,2026-05-24T00:28:42.639935Z,7.342,7.342,0.0
run_20260521_224907-0011,2026-05-24T00:33:42.639935Z,7.819,7.819,0.0
run_20260521_224907-0011,2026-05-24T00:38:42.639935Z,8.379,8.379,0.0
run_20260521_224907-0011,2026-05-24T00:43:42.639935Z,8.959,8.959,0.0
run_20260521_224907-0012,2026-05-23T08:10:03.890442Z,0.0,0.0,0.0
run_20260521_224907-0012,2026-05-23T08:15:03.890442Z,-0.937,0.0,0.937
run_20260521_224907-0012,2026-05-23T08:20:03.890442Z,-1.83,0.0,1.83
run_20260521_224907-0012,2026-05-23T08:25:03.890442Z,-2.672,0.0,2.672
run_20260521_224907-0012,2026-05-23T08:30:03.890442Z,-3.48,0.0,3.48
run_20260521_224907-0012,2026-05-23T08:35:03.890442Z,-4.534,0.0,4.534
run_20260521_224907-0012,2026-05-23T08:40:03.890442Z,-5.505,0.0,5.505
run_20260521_224907-0012,2026-05-23T08:45:03.890442Z,-6.436,0.0,6.436
run_20260521_224907-0012,2026-05-23T08:50:03.890442Z,-7.311,0.0,7.311
run_20260521_224907-0013,2026-05-23T19:34:46.633708Z,0.0,0.0,0.0
run_20260521_224907-0013,2026-05-23T19:39:46.633708Z,0.697,0.697,0.0
run_20260521_224907-0013,2026-05-23T19:44:46.633708Z,1.347,1.347,0.0
run_20260521_224907-0013,2026-05-23T19:49:46.633708Z,1.964,1.964,0.0
run_20260521_224907-0013,2026-05-23T19:54:46.633708Z,2.542,2.542,0.0
run_20260521_224907-0013,2026-05-23T19:59:46.633708Z,3.099,3.099,0.0
run_20260521_224907-0013,2026-05-23T20:04:46.633708Z,3.638,3.638,0.0
run_20260521_224907-0013,2026-05-23T20:09:46.633708Z,4.264,4.264,0.0
run_20260521_224907-0013,2026-05-23T20:14:46.633708Z,4.867,4.867,0.0
run_20260521_224907-0013,2026-05-23T20:19:46.633708Z,5.468,5.468,0.0
run_20260521_224907-0013,2026-05-23T20:24:46.633708Z,6.024,6.024,0.0
run_20260521_224907-0013,2026-05-23T20:29:46.633708Z,6.566,6.566,0.0
run_20260521_224907-0013,2026-05-23T20:34:46.633708Z,7.205,7.205,0.0
run_20260521_224907-0014,2026-05-23T00:20:09.315897Z,0.0,0.0,0.0
run_20260521_224907-0014,2026-05-23T00:25:09.315897Z,0.94,0.94,0.0
run_20260521_224907-0014,2026-05-23T00:30:09.315897Z,-0.036,0.94,0.976
run_20260521_224907-0014,2026-05-23T00:35:09.315897Z,-1.092,0.94,2.033
run_20260521_224907-0014,2026-05-23T00:40:09.315897Z,-2.063,0.94,3.003
run_20260521_224907-0014,2026-05-23T00:45:09.315897Z,-3.053,0.94,3.993
run_20260521_224907-0014,2026-05-23T00:50:09.315897Z,-2.107,1.887,3.993
run_20260521_224907-0014,2026-05-23T00:55:09.315897Z,-1.091,2.903,3.993
run_20260521_224907-0014,2026-05-23T01:00:09.315897Z,-0.142,3.852,3.993
run_20260521_224907-0015,2026-05-23T03:33:04.004082Z,0.0,0.0,0.0
run_20260521_224907-0015,2026-05-23T03:38:04.004082Z,2.114,2.114,0.0
run_20260521_224907-0015,2026-05-23T03:43:04.004082Z,0.018,2.114,2.097
run_20260521_224907-0015,2026-05-23T03:48:04.004082Z,1.857,3.954,2.097
run_20260521_224907-0015,2026-05-23T03:53:04.004082Z,3.936,6.033,2.097
run_20260521_224907-0016,2026-05-23T11:26:11.573378Z,0.0,0.0,0.0
run_20260521_224907-0016,2026-05-23T11:31:11.573378Z,0.581,0.581,0.0
run_20260521_224907-0016,2026-05-23T11:36:11.573378Z,1.225,1.225,0.0
run_20260521_224907-0016,2026-05-23T11:41:11.573378Z,1.884,1.884,0.0
run_20260521_224907-0016,2026-05-23T11:46:11.573378Z,2.547,2.547,0.0
run_20260521_224907-0016,2026-05-23T11:51:11.573378Z,3.014,3.014,0.0
run_20260521_224907-0016,2026-05-23T11:56:11.573378Z,3.651,3.651,0.0
run_20260521_224907-0016,2026-05-23T12:01:11.573378Z,4.258,4.258,0.0
run_20260521_224907-0016,2026-05-23T12:06:11.573378Z,4.855,4.855,0.0
run_20260521_224907-0017,2026-05-23T11:04:48.387486Z,0.0,0.0,0.0
run_20260521_224907-0017,2026-05-23T11:09:48.387486Z,0.981,0.981,0.0
run_20260521_224907-0017,2026-05-23T11:14:48.387486Z,0.124,0.981,0.856
run_20260521_224907-0017,2026-05-23T11:19:48.387486Z,-0.887,0.981,1.868
run_20260521_224907-0017,2026-05-23T11:24:48.387486Z,-1.949,0.981,2.93
run_20260521_224907-0017,2026-05-23T11:29:48.387486Z,-2.83,0.981,3.81
run_20260521_224907-0017,2026-05-23T11:34:48.387486Z,-3.626,0.981,4.606
run_20260521_224907-0017,2026-05-23T11:39:48.387486Z,-4.675,0.981,5.656
run_20260521_224907-0017,2026-05-23T11:44:48.387486Z,-3.769,1.887,5.656
run_20260521_224907-0017,2026-05-23T11:49:48.387486Z,-2.684,2.972,5.656
run_20260521_224907-0017,2026-05-23T11:54:48.387486Z,-1.759,3.897,5.656
run_20260521_224907-0017,2026-05-23T11:59:48.387486Z,-0.884,4.772,5.656
run_20260521_224907-0017,2026-05-23T12:04:48.387486Z,0.162,5.818,5.656
run_20260521_224907-0017,2026-05-23T12:09:48.387486Z,1.124,6.78,5.656
run_20260521_224907-0017,2026-05-23T12:14:48.387486Z,2.022,7.678,5.656
run_20260521_224907-0017,2026-05-23T12:19:48.387486Z,2.972,8.628,5.656
run_20260521_224907-0018,2026-05-23T06:45:38.307031Z,0.0,0.0,0.0
run_20260521_224907-0018,2026-05-23T06:50:38.307031Z,1.891,1.891,0.0
run_20260521_224907-0018,2026-05-23T06:55:38.307031Z,3.706,3.706,0.0
run_20260521_224907-0018,2026-05-23T07:00:38.307031Z,5.751,5.751,0.0
run_20260521_224907-0018,2026-05-23T07:05:38.307031Z,7.878,7.878,0.0
run_20260521_224907-0018,2026-05-23T07:10:38.307031Z,9.512,9.512,0.0
run_20260521_224907-0018,2026-05-23T07:15:38.307031Z,11.507,11.507,0.0
run_20260521_224907-0019,2026-05-23T08:41:33.404201Z,0.0,0.0,0.0
run_20260521_224907-0019,2026-05-23T08:46:33.404201Z,0.635,0.635,0.0
run_20260521_224907-0019,2026-05-23T08:51:33.404201Z,1.174,1.174,0.0
run_20260521_224907-0019,2026-05-23T08:56:33.404201Z,1.754,1.754,0.0
run_20260521_224907-0019,2026-05-23T09:01:33.404201Z,2.378,2.378,0.0
run_20260521_224907-0019,2026-05-23T09:06:33.404201Z,2.979,2.979,0.0
run_20260521_224907-0019,2026-05-23T09:11:33.404201Z,3.676,3.676,0.0
run_20260521_224907-0019,2026-05-23T09:16:33.404201Z,4.189,4.189,0.0
run_20260521_224907-0019,2026-05-23T09:21:33.404201Z,4.68,4.68,0.0
run_20260521_224907-0020,2026-05-23T16:35:06.478566Z,0.0,0.0,0.0
run_20260521_224907-0020,2026-05-23T16:40:06.478566Z,0.868,0.868,0.0
run_20260521_224907-0020,2026-05-23T16:45:06.478566Z,1.912,1.912,0.0
run_20260521_224907-0020,2026-05-23T16:50:06.478566Z,0.899,1.912,1.013
run_20260521_224907-0020,2026-05-23T16:55:06.478566Z,1.885,2.898,1.013
run_20260521_224907-0021,2026-05-23T03:13:58.067847Z,0.0,0.0,0.0
run_20260521_224907-0021,2026-05-23T03:18:58.067847Z,0.854,0.854,0.0
run_20260521_224907-0021,2026-05-23T03:23:58.067847Z,-0.081,0.854,0.936
run_20260521_224907-0021,2026-05-23T03:28:58.067847Z,-0.906,0.854,1.76
run_20260521_224907-0021,2026-05-23T03:33:58.067847Z,-1.75,0.854,2.605
run_20260521_224907-0021,2026-05-23T03:38:58.067847Z,-0.964,1.64,2.605
run_20260521_224907-0021,2026-05-23T03:43:58.067847Z,-0.047,2.557,2.605
run_20260521_224907-0022,2026-05-23T18:38:41.726804Z,0.0,0.0,0.0
run_20260521_224907-0022,2026-05-23T18:43:41.726804Z,-0.971,0.0,0.971
run_20260521_224907-0022,2026-05-23T18:48:41.726804Z,-1.906,0.0,1.906
run_20260521_224907-0022,2026-05-23T18:53:41.726804Z,-2.759,0.0,2.759
run_20260521_224907-0022,2026-05-23T18:58:41.726804Z,-3.735,0.0,3.735
run_20260521_224907-0022,2026-05-23T19:03:41.726804Z,-4.661,0.0,4.661
run_20260521_224907-0022,2026-05-23T19:08:41.726804Z,-5.491,0.0,5.491
run_20260521_224907-0022,2026-05-23T19:13:41.726804Z,-6.569,0.0,6.569
run_20260521_224907-0022,2026-05-23T19:18:41.726804Z,-7.558,0.0,7.558
run_20260521_224907-0022,2026-05-23T19:23:41.726804Z,-8.46,0.0,8.46
run_20260521_224907-0022,2026-05-23T19:28:41.726804Z,-9.318,0.0,9.318
run_20260521_224907-0022,2026-05-23T19:33:41.726804Z,-10.163,0.0,10.163
run_20260521_224907-0022,2026-05-23T19:38:41.726804Z,-11.192,0.0,11.192
run_20260521_224907-0023,2026-05-23T10:02:57.047005Z,0.0,0.0,0.0
run_20260521_224907-0023,2026-05-23T10:07:57.047005Z,0.591,0.591,0.0
run_20260521_224907-0023,2026-05-23T10:12:57.047005Z,1.184,1.184,0.0
run_20260521_224907-0023,2026-05-23T10:17:57.047005Z,0.636,1.184,0.548
run_20260521_224907-0023,2026-05-23T10:22:57.047005Z,0.092,1.184,1.092
run_20260521_224907-0023,2026-05-23T10:27:57.047005Z,-0.463,1.184,1.648
run_20260521_224907-0023,2026-05-23T10:32:57.047005Z,-1.004,1.184,2.188
run_20260521_224907-0023,2026-05-23T10:37:57.047005Z,-0.352,1.836,2.188
run_20260521_224907-0023,2026-05-23T10:42:57.047005Z,0.245,2.433,2.188
run_20260521_224907-0024,2026-05-23T15:14:31.264838Z,0.0,0.0,0.0
run_20260521_224907-0024,2026-05-23T15:19:31.264838Z,2.121,2.121,0.0
run_20260521_224907-0024,2026-05-23T15:24:31.264838Z,3.761,3.761,0.0
run_20260521_224907-0024,2026-05-23T15:29:31.264838Z,5.405,5.405,0.0
run_20260521_224907-0024,2026-05-23T15:34:31.264838Z,7.517,7.517,0.0
run_20260521_224907-0025,2026-05-23T07:15:01.193014Z,0.0,0.0,0.0
run_20260521_224907-0025,2026-05-23T07:20:01.193014Z,0.691,0.691,0.0
run_20260521_224907-0025,2026-05-23T07:25:01.193014Z,1.253,1.253,0.0
run_20260521_224907-0025,2026-05-23T07:30:01.193014Z,0.687,1.253,0.566
run_20260521_224907-0025,2026-05-23T07:35:01.193014Z,0.088,1.253,1.165
run_20260521_224907-0025,2026-05-23T07:40:01.193014Z,-0.511,1.253,1.764
run_20260521_224907-0025,2026-05-23T07:45:01.193014Z,-1.097,1.253,2.35
run_20260521_224907-0025,2026-05-23T07:50:01.193014Z,-1.759,1.253,3.011
run_20260521_224907-0025,2026-05-23T07:55:01.193014Z,-2.282,1.253,3.535
run_20260521_224907-0025,2026-05-23T08:00:01.193014Z,-2.84,1.253,4.093
run_20260521_224907-0025,2026-05-23T08:05:01.193014Z,-2.303,1.79,4.093
run_20260521_224907-0025,2026-05-23T08:10:01.193014Z,-1.689,2.404,4.093
run_20260521_224907-0025,2026-05-23T08:15:01.193014Z,-1.074,3.019,4.093
run_20260521_224907-0025,2026-05-23T08:20:01.193014Z,-0.407,3.685,4.093
run_20260521_224907-0025,2026-05-23T08:25:01.193014Z,0.28,4.372,4.093
run_20260521_224907-0025,2026-05-23T08:30:01.193014Z,0.817,4.91,4.093
run_20260521_224907-0026,2026-05-23T15:56:19.734733Z,0.0,0.0,0.0
run_20260521_224907-0026,2026-05-23T16:01:19.734733Z,-1.869,0.0,1.869
run_20260521_224907-0026,2026-05-23T16:06:19.734733Z,-3.606,0.0,3.606
run_20260521_224907-0026,2026-05-23T16:11:19.734733Z,-5.944,0.0,5.944
run_20260521_224907-0026,2026-05-23T16:16:19.734733Z,-7.928,0.0,7.928
run_20260521_224907-0026,2026-05-23T16:21:19.734733Z,-9.521,0.0,9.521
run_20260521_224907-0026,2026-05-23T16:26:19.734733Z,-11.153,0.0,11.153
run_20260521_224907-0027,2026-05-23T06:44:34.912901Z,0.0,0.0,0.0
run_20260521_224907-0027,2026-05-23T06:49:34.912901Z,-1.001,0.0,1.001
run_20260521_224907-0027,2026-05-23T06:54:34.912901Z,-2.029,0.0,2.029
run_20260521_224907-0027,2026-05-23T06:59:34.912901Z,-3.088,0.0,3.088
run_20260521_224907-0027,2026-05-23T07:04:34.912901Z,-3.891,0.0,3.891
run_20260521_224907-0027,2026-05-23T07:09:34.912901Z,-4.927,0.0,4.927
run_20260521_224907-0027,2026-05-23T07:14:34.912901Z,-5.739,0.0,5.739
run_20260521_224907-0027,2026-05-23T07:19:34.912901Z,-6.688,0.0,6.688
run_20260521_224907-0027,2026-05-23T07:24:34.912901Z,-7.767,0.0,7.767
run_20260521_224907-0027,2026-05-23T07:29:34.912901Z,-8.649,0.0,8.649
run_20260521_224907-0027,2026-05-23T07:34:34.912901Z,-9.47,0.0,9.47
run_20260521_224907-0027,2026-05-23T07:39:34.912901Z,-10.195,0.0,10.195
run_20260521_224907-0027,2026-05-23T07:44:34.912901Z,-11.039,0.0,11.039
run_20260521_224907-0028,2026-05-23T00:16:26.092055Z,0.0,0.0,0.0
run_20260521_224907-0028,2026-05-23T00:21:26.092055Z,1.015,1.015,0.0
run_20260521_224907-0028,2026-05-23T00:26:26.092055Z,1.852,1.852,0.0
run_20260521_224907-0028,2026-05-23T00:31:26.092055Z,2.748,2.748,0.0
run_20260521_224907-0028,2026-05-23T00:36:26.092055Z,3.558,3.558,0.0
run_20260521_224907-0028,2026-05-23T00:41:26.092055Z,4.53,4.53,0.0
run_20260521_224907-0028,2026-05-23T00:46:26.092055Z,5.346,5.346,0.0
run_20260521_224907-0028,2026-05-23T00:51:26.092055Z,6.383,6.383,0.0
run_20260521_224907-0028,2026-05-23T00:56:26.092055Z,7.209,7.209,0.0
run_20260521_224907-0028,2026-05-23T01:01:26.092055Z,8.056,8.056,0.0
run_20260521_224907-0028,2026-05-23T01:06:26.092055Z,8.983,8.983,0.0
run_20260521_224907-0028,2026-05-23T01:11:26.092055Z,9.902,9.902,0.0
run_20260521_224907-0028,2026-05-23T01:16:26.092055Z,10.95,10.95,0.0
run_20260521_224907-0028,2026-05-23T01:21:26.092055Z,11.877,11.877,0.0
run_20260521_224907-0028,2026-05-23T01:26:26.092055Z,12.683,12.683,0.0
run_20260521_224907-0028,2026-05-23T01:31:26.092055Z,13.549,13.549,0.0
run_20260521_224907-0029,2026-05-23T16:18:37.093289Z,0.0,0.0,0.0
run_20260521_224907-0029,2026-05-23T16:23:37.093289Z,0.566,0.566,0.0
run_20260521_224907-0029,2026-05-23T16:28:37.093289Z,1.133,1.133,0.0
run_20260521_224907-0029,2026-05-23T16:33:37.093289Z,1.645,1.645,0.0
run_20260521_224907-0029,2026-05-23T16:38:37.093289Z,2.302,2.302,0.0
run_20260521_224907-0029,2026-05-23T16:43:37.093289Z,2.926,2.926,0.0
run_20260521_224907-0029,2026-05-23T16:48:37.093289Z,3.466,3.466,0.0
run_20260521_224907-0029,2026-05-23T16:53:37.093289Z,2.882,3.466,0.584
run_20260521_224907-0029,2026-05-23T16:58:37.093289Z,2.265,3.466,1.2
run_20260521_224907-0029,2026-05-23T17:03:37.093289Z,1.605,3.466,1.861
run_20260521_224907-0029,2026-05-23T17:08:37.093289Z,0.939,3.466,2.526
run_20260521_224907-0029,2026-05-23T17:13:37.093289Z,1.495,4.021,2.526
run_20260521_224907-0029,2026-05-23T17:18:37.093289Z,2.055,4.581,2.526
run_20260521_224907-0029,2026-05-23T17:23:37.093289Z,2.543,5.07,2.526
run_20260521_224907-0029,2026-05-23T17:28:37.093289Z,3.149,5.676,2.526
run_20260521_224907-0029,2026-05-23T17:33:37.093289Z,3.691,6.217,2.526
run_20260521_224907-0030,2026-05-23T03:30:02.097071Z,0.0,0.0,0.0
run_20260521_224907-0030,2026-05-23T03:35:02.097071Z,1.594,1.594,0.0
run_20260521_224907-0030,2026-05-23T03:40:02.097071Z,3.357,3.357,0.0
run_20260521_224907-0030,2026-05-23T03:45:02.097071Z,5.214,5.214,0.0
run_20260521_224907-0030,2026-05-23T03:50:02.097071Z,7.174,7.174,0.0
run_20260521_224907-0030,2026-05-23T03:55:02.097071Z,8.966,8.966,0.0
run_20260521_224907-0030,2026-05-23T04:00:02.097071Z,10.817,10.817,0.0
run_20260521_224907-0030,2026-05-23T04:05:02.097071Z,12.508,12.508,0.0
run_20260521_224907-0030,2026-05-23T04:10:02.097071Z,14.578,14.578,0.0
run_20260521_224907-0030,2026-05-23T04:15:02.097071Z,16.321,16.321,0.0
run_20260521_224907-0030,2026-05-23T04:20:02.097071Z,18.216,18.216,0.0
run_20260521_224907-0030,2026-05-23T04:25:02.097071Z,19.956,19.956,0.0
run_20260521_224907-0030,2026-05-23T04:30:02.097071Z,21.809,21.809,0.0
run_20260521_224907-0031,2026-05-23T10:26:16.532667Z,0.0,0.0,0.0
run_20260521_224907-0031,2026-05-23T10:31:16.532667Z,0.644,0.644,0.0
run_20260521_224907-0031,2026-05-23T10:36:16.532667Z,1.294,1.294,0.0
run_20260521_224907-0031,2026-05-23T10:41:16.532667Z,1.95,1.95,0.0
run_20260521_224907-0031,2026-05-23T10:46:16.532667Z,2.568,2.568,0.0
run_20260521_224907-0032,2026-05-23T17:18:18.628409Z,0.0,0.0,0.0
run_20260521_224907-0032,2026-05-23T17:23:18.628409Z,0.767,0.767,0.0
run_20260521_224907-0032,2026-05-23T17:28:18.628409Z,1.712,1.712,0.0
run_20260521_224907-0032,2026-05-23T17:33:18.628409Z,2.842,2.842,0.0
run_20260521_224907-0032,2026-05-23T17:38:18.628409Z,3.832,3.832,0.0
run_20260521_224907-0032,2026-05-23T17:43:18.628409Z,4.754,4.754,0.0
run_20260521_224907-0032,2026-05-23T17:48:18.628409Z,5.705,5.705,0.0
run_20260521_224907-0032,2026-05-23T17:53:18.628409Z,6.647,6.647,0.0
run_20260521_224907-0032,2026-05-23T17:58:18.628409Z,7.556,7.556,0.0
run_20260521_224907-0032,2026-05-23T18:03:18.628409Z,8.541,8.541,0.0
run_20260521_224907-0032,2026-05-23T18:08:18.628409Z,9.471,9.471,0.0
run_20260521_224907-0032,2026-05-23T18:13:18.628409Z,10.455,10.455,0.0
run_20260521_224907-0032,2026-05-23T18:18:18.628409Z,11.264,11.264,0.0
run_20260521_224907-0033,2026-05-23T01:14:13.793280Z,0.0,0.0,0.0
run_20260521_224907-0033,2026-05-23T01:19:13.793280Z,1.462,1.462,0.0
run_20260521_224907-0033,2026-05-23T01:24:13.793280Z,3.004,3.004,0.0
run_20260521_224907-0033,2026-05-23T01:29:13.793280Z,1.233,3.004,1.771
run_20260521_224907-0033,2026-05-23T01:34:13.793280Z,-0.288,3.004,3.292
run_20260521_224907-0033,2026-05-23T01:39:13.793280Z,-2.203,3.004,5.207
run_20260521_224907-0033,2026-05-23T01:44:13.793280Z,-0.234,4.973,5.207
run_20260521_224907-0033,2026-05-23T01:49:13.793280Z,1.228,6.435,5.207
