session_id,expected_hash,computed_hash,match,import_consistent,export_consistent,net_consistent,settlement_consistent,audit_ok,audit_reason,batch_day,batch_root
run_20260307_223049-0044,0xf3862f6037c9c5d3553862f4311519d3ccbbfefc0c8239877b04db101e41725d,0xf3862f6037c9c5d3553862f4311519d3ccbbfefc0c8239877b04db101e41725d,True,True,True,True,True,True,,2026-03-07,0x34379b58a04085efa81110fdf1d5abb67c82eb61db3180731cd6a64178bddd99
run_20260307_223049-0045,0x7c6290914fa15308394420ff8a8c7b18ea9e9c7604e412476c57c0f0804003ca,0x7c6290914fa15308394420ff8a8c7b18ea9e9c7604e412476c57c0f0804003ca,True,True,True,True,True,True,,2026-03-07,0x34379b58a04085efa81110fdf1d5abb67c82eb61db3180731cd6a64178bddd99
run_20260307_223049-0046,0xac1c70a241ee4c623c7c4fd7696e4be2563bb07148a3d179b2a0dcd3e716bbb3,0xac1c70a241ee4c623c7c4fd7696e4be2563bb07148a3d179b2a0dcd3e716bbb3,True,True,True,True,True,True,,2026-03-07,0x34379b58a04085efa81110fdf1d5abb67c82eb61db3180731cd6a64178bddd99
run_20260307_223049-0047,0xa4f1546b427ac03a3e7c826f1529f16f1a29ebc9e737e269f5b908ec7358fdb2,0xa4f1546b427ac03a3e7c826f1529f16f1a29ebc9e737e269f5b908ec7358fdb2,True,True,True,True,True,True,,2026-03-07,0x34379b58a04085efa81110fdf1d5abb67c82eb61db3180731cd6a64178bddd99
run_20260307_223049-0048,0x7a719578165a964eb9d7010e7bb6ffac9e1902eb1e26a032f1c0e4fae58a2b7a,0x7a719578165a964eb9d7010e7bb6ffac9e1902eb1e26a032f1c0e4fae58a2b7a,True,True,True,True,True,True,,2026-03-07,0x34379b58a04085efa81110fdf1d5abb67c82eb61db3180731cd6a64178bddd99
run_20260307_223049-0049,0xfdf2c855363dbb8a0aa98f99ebae69a69617de4a94d0efef1ffa3f1575bb0933,0xfdf2c855363dbb8a0aa98f99ebae69a69617de4a94d0efef1ffa3f1575bb0933,True,True,True,True,True,True,,2026-03-07,0x34379b58a04085efa81110fdf1d5abb67c82eb61db3180731cd6a64178bddd99
run_20260307_223049-0050,0xf8c6c04933044e7895e01115f3e0eda2f3ee6372ab93166958a28897f3a881a1,0xf8c6c04933044e7895e01115f3e0eda2f3ee6372ab93166958a28897f3a881a1,True,True,True,True,True,True,,2026-03-07,0x34379b58a04085efa81110fdf1d5abb67c82eb61db3180731cd6a64178bddd99
run_20260307_223049-0051,0x5142656f85696e923a972ba89fc23ddbe39894e0afda9bcb3ba6e91d67a43e18,0x5142656f85696e923a972ba89fc23ddbe39894e0afda9bcb3ba6e91d67a43e18,True,True,True,True,True,True,,2026-03-07,0x34379b58a04085efa81110fdf1d5abb67c82eb61db3180731cd6a64178bddd99
run_20260307_223049-0052,0x5337b6c2e738e3555ad141043dbff8ed7f2462d23e01f9a50f17cfea87dc33a0,0x5337b6c2e738e3555ad141043dbff8ed7f2462d23e01f9a50f17cfea87dc33a0,True,True,True,True,True,True,,2026-03-07,0x34379b58a04085efa81110fdf1d5abb67c82eb61db3180731cd6a64178bddd99
run_20260307_223049-0053,0x604232edff12516f46f90642115be5279ae9de43ea624963955c2d27c7babb3d,0x604232edff12516f46f90642115be5279ae9de43ea624963955c2d27c7babb3d,True,True,True,True,True,True,,2026-03-07,0x34379b58a04085efa81110fdf1d5abb67c82eb61db3180731cd6a64178bddd99
run_20260307_223049-0054,0xabc85df9e19c33cfd72c2f4e997abd43a27a4fd47d9e221530497967227c6907,0xabc85df9e19c33cfd72c2f4e997abd43a27a4fd47d9e221530497967227c6907,True,True,True,True,True,True,,2026-03-07,0x34379b58a04085efa81110fdf1d5abb67c82eb61db3180731cd6a64178bddd99
run_20260307_223049-0055,0x04dd944578196c21565e76132800265d427a30902e696f4e774a6e6998c6681f,0x04dd944578196c21565e76132800265d427a30902e696f4e774a6e6998c6681f,True,True,True,True,True,True,,2026-03-07,0x34379b58a04085efa81110fdf1d5abb67c82eb61db3180731cd6a64178bddd99
run_20260307_223049-0056,0xabb2c256dfffb07c3292b102067f1666399db5668b4838eb30b521862f3267a0,0xabb2c256dfffb07c3292b102067f1666399db5668b4838eb30b521862f3267a0,True,True,True,True,True,True,,2026-03-07,0x34379b58a04085efa81110fdf1d5abb67c82eb61db3180731cd6a64178bddd99
run_20260307_223049-0057,0x17289a0fab9ad850c3d91667865bd7f2582b609269e37f0b8a697947f75b3965,0x17289a0fab9ad850c3d91667865bd7f2582b609269e37f0b8a697947f75b3965,True,True,True,True,True,True,,2026-03-07,0x34379b58a04085efa81110fdf1d5abb67c82eb61db3180731cd6a64178bddd99
run_20260307_223049-0058,0xe81fcfccd2fe0bfcee2dcdab4bacce5c69ed395bbb65ef716d4d89c0ad6cd633,0xe81fcfccd2fe0bfcee2dcdab4bacce5c69ed395bbb65ef716d4d89c0ad6cd633,True,True,True,True,True,True,,2026-03-07,0x34379b58a04085efa81110fdf1d5abb67c82eb61db3180731cd6a64178bddd99
run_20260307_223049-0059,0xb9911c449c5d82793334456231948ab70457cb186108b732a844ec18a7b18154,0xb9911c449c5d82793334456231948ab70457cb186108b732a844ec18a7b18154,True,True,True,True,True,True,,2026-03-07,0x34379b58a04085efa81110fdf1d5abb67c82eb61db3180731cd6a64178bddd99
run_20260307_223049-0060,0xbde51ae5008201ee746744244bb18fd2b8cb5a2983bcdb4a67e35e4b763504a5,0xbde51ae5008201ee746744244bb18fd2b8cb5a2983bcdb4a67e35e4b763504a5,True,True,True,True,True,True,,2026-03-07,0x34379b58a04085efa81110fdf1d5abb67c82eb61db3180731cd6a64178bddd99
run_20260307_223049-0061,0x9112f72987e96eeaf54219f323f8ab8da33f78deac03b760b8db81205ea62f73,0x9112f72987e96eeaf54219f323f8ab8da33f78deac03b760b8db81205ea62f73,True,True,True,True,True,True,,2026-03-07,0x34379b58a04085efa81110fdf1d5abb67c82eb61db3180731cd6a64178bddd99
run_20260307_223049-0062,0x200f9976156a2556f1731c0529f5db7739fafc00280a0d17d18e9b7c7b0072f3,0x200f9976156a2556f1731c0529f5db7739fafc00280a0d17d18e9b7c7b0072f3,True,True,True,True,True,True,,2026-03-07,0x34379b58a04085efa81110fdf1d5abb67c82eb61db3180731cd6a64178bddd99
run_20260307_223049-0063,0xc689257fe64064de7ac26734e88157d9f2a35f45b6a2c3551cdac85a0dbcb9c5,0xc689257fe64064de7ac26734e88157d9f2a35f45b6a2c3551cdac85a0dbcb9c5,True,True,True,True,True,True,,2026-03-07,0x34379b58a04085efa81110fdf1d5abb67c82eb61db3180731cd6a64178bddd99
run_20260307_223049-0064,0x6184d5cd24e7b691b74342a9a16bb030b5f4b0e13a9009be2ec82d0eb29a36a6,0x6184d5cd24e7b691b74342a9a16bb030b5f4b0e13a9009be2ec82d0eb29a36a6,True,True,True,True,True,True,,2026-03-07,0x34379b58a04085efa81110fdf1d5abb67c82eb61db3180731cd6a64178bddd99
run_20260307_223049-0065,0x4f7a76ae02dc506038538b37b282953907ef0d4c77c428fdd7cdfa401b317325,0x4f7a76ae02dc506038538b37b282953907ef0d4c77c428fdd7cdfa401b317325,True,True,True,True,True,True,,2026-03-07,0x34379b58a04085efa81110fdf1d5abb67c82eb61db3180731cd6a64178bddd99
run_20260307_223049-0066,0x6a11c079c3625c7d11f064cf4b06c6dfc5daf858c5150fe266872db2a7b6ec27,0x6a11c079c3625c7d11f064cf4b06c6dfc5daf858c5150fe266872db2a7b6ec27,True,True,True,True,True,True,,2026-03-07,0x34379b58a04085efa81110fdf1d5abb67c82eb61db3180731cd6a64178bddd99
run_20260307_223049-0067,0x2df98b3ca76cf87af21908f55bd8bf12e6f52090bd6d16b662ad8b4a3211fb18,0x2df98b3ca76cf87af21908f55bd8bf12e6f52090bd6d16b662ad8b4a3211fb18,True,True,True,True,True,True,,2026-03-07,0x34379b58a04085efa81110fdf1d5abb67c82eb61db3180731cd6a64178bddd99
run_20260307_223049-0068,0x6e66b2a037b0682a435d730b439ede7511151eed7cd12037b0532b019e082de0,0x6e66b2a037b0682a435d730b439ede7511151eed7cd12037b0532b019e082de0,True,True,True,True,True,True,,2026-03-07,0x34379b58a04085efa81110fdf1d5abb67c82eb61db3180731cd6a64178bddd99
run_20260307_223049-0069,0x3a106f677f70b0030a10f91cfd449e0505dc741bbf228e9b0af97ab73016a4fb,0x3a106f677f70b0030a10f91cfd449e0505dc741bbf228e9b0af97ab73016a4fb,True,True,True,True,True,True,,2026-03-07,0x34379b58a04085efa81110fdf1d5abb67c82eb61db3180731cd6a64178bddd99
run_20260307_223049-0070,0x0b049049f0cb9e58302aa883e3356ef0fb6813cfa147ba22de34091fdf5da654,0x0b049049f0cb9e58302aa883e3356ef0fb6813cfa147ba22de34091fdf5da654,True,True,True,True,True,True,,2026-03-07,0x34379b58a04085efa81110fdf1d5abb67c82eb61db3180731cd6a64178bddd99
run_20260307_223049-0071,0xfc6fbe698919a251b20b132e15e02e46a249260b9fb649284e285ab22fb6318f,0xfc6fbe698919a251b20b132e15e02e46a249260b9fb649284e285ab22fb6318f,True,True,True,True,True,True,,2026-03-07,0x34379b58a04085efa81110fdf1d5abb67c82eb61db3180731cd6a64178bddd99
run_20260307_223049-0072,0x85fbf97eb6406145dfb7fea9ceedd08d79e0b328ef7d7b4bf387f1d0f8b9dc8f,0x85fbf97eb6406145dfb7fea9ceedd08d79e0b328ef7d7b4bf387f1d0f8b9dc8f,True,True,True,True,True,True,,2026-03-07,0x34379b58a04085efa81110fdf1d5abb67c82eb61db3180731cd6a64178bddd99
run_20260307_223049-0073,0x5241cd7d57a2b6ea454f193c96ec36255d5612b40e1e1ee4bf6e86ae2dbba611,0x5241cd7d57a2b6ea454f193c96ec36255d5612b40e1e1ee4bf6e86ae2dbba611,True,True,True,True,True,True,,2026-03-07,0x34379b58a04085efa81110fdf1d5abb67c82eb61db3180731cd6a64178bddd99
run_20260307_223049-0074,0xe475d4818e13031b1884bceea27666756013de43a03cdb422e9a7af2c3db758a,0xe475d4818e13031b1884bceea27666756013de43a03cdb422e9a7af2c3db758a,True,True,True,True,True,True,,2026-03-07,0x34379b58a04085efa81110fdf1d5abb67c82eb61db3180731cd6a64178bddd99
run_20260307_223049-0075,0xef58ba62781539144e6426c326d236f95cd084f10e867de0457ca5f826b3bb0a,0xef58ba62781539144e6426c326d236f95cd084f10e867de0457ca5f826b3bb0a,True,True,True,True,True,True,,2026-03-07,0x34379b58a04085efa81110fdf1d5abb67c82eb61db3180731cd6a64178bddd99
run_20260307_223049-0076,0xc7b8b21f40e9ed81c0d8809f34c8655883fb25565a047844c3bef1239b221849,0xc7b8b21f40e9ed81c0d8809f34c8655883fb25565a047844c3bef1239b221849,True,True,True,True,True,True,,2026-03-07,0x34379b58a04085efa81110fdf1d5abb67c82eb61db3180731cd6a64178bddd99
run_20260307_223049-0077,0x386c5b6b74e375e483228ee9b2d27c1f6d609a2d189d795b2b46f71e9e1d55be,0x386c5b6b74e375e483228ee9b2d27c1f6d609a2d189d795b2b46f71e9e1d55be,True,True,True,True,True,True,,2026-03-07,0x34379b58a04085efa81110fdf1d5abb67c82eb61db3180731cd6a64178bddd99
run_20260307_223049-0078,0x82b689c821453a3e661f1715e67d4f137ecbc1c0b5e941ddd0a2c204a9cc6130,0x82b689c821453a3e661f1715e67d4f137ecbc1c0b5e941ddd0a2c204a9cc6130,True,True,True,True,True,True,,2026-03-07,0x34379b58a04085efa81110fdf1d5abb67c82eb61db3180731cd6a64178bddd99
run_20260307_223049-0079,0x7dd5077e32c801be283ff174bc73412de858501cddb80c1e9ae8469b2bd80417,0x7dd5077e32c801be283ff174bc73412de858501cddb80c1e9ae8469b2bd80417,True,True,True,True,True,True,,2026-03-07,0x34379b58a04085efa81110fdf1d5abb67c82eb61db3180731cd6a64178bddd99
run_20260307_223049-0080,0x712b131aaa3ec359f19f06e5c90549a9100772a3a84c3ffe06d23cd250c09b17,0x712b131aaa3ec359f19f06e5c90549a9100772a3a84c3ffe06d23cd250c09b17,True,True,True,True,True,True,,2026-03-07,0x34379b58a04085efa81110fdf1d5abb67c82eb61db3180731cd6a64178bddd99
run_20260307_223049-0081,0x5266127efe72e8896011dea6da63dff88cdcf592c484d267dca2ecfde6c3bde4,0x5266127efe72e8896011dea6da63dff88cdcf592c484d267dca2ecfde6c3bde4,True,True,True,True,True,True,,2026-03-07,0x34379b58a04085efa81110fdf1d5abb67c82eb61db3180731cd6a64178bddd99
run_20260307_223049-0082,0xbd308b356a9f9c46a06749331f8498d8c722f32a92ac61da823fdf9c14368278,0xbd308b356a9f9c46a06749331f8498d8c722f32a92ac61da823fdf9c14368278,True,True,True,True,True,True,,2026-03-07,0x34379b58a04085efa81110fdf1d5abb67c82eb61db3180731cd6a64178bddd99
run_20260307_223049-0083,0x030ff6fe2327b21718f97a7a71f0d20c5fb68a290e1a2202c35721f40a4414fd,0x030ff6fe2327b21718f97a7a71f0d20c5fb68a290e1a2202c35721f40a4414fd,True,True,True,True,True,True,,2026-03-07,0x34379b58a04085efa81110fdf1d5abb67c82eb61db3180731cd6a64178bddd99
run_20260307_223049-0084,0x5f05bbcb9d73c6f9b61bb7b653803fa5ad9f418529de54a29778fc556ffb332e,0x5f05bbcb9d73c6f9b61bb7b653803fa5ad9f418529de54a29778fc556ffb332e,True,True,True,True,True,True,,2026-03-07,0x34379b58a04085efa81110fdf1d5abb67c82eb61db3180731cd6a64178bddd99
run_20260307_223049-0085,0x5184e484034c502ecd9fd40dc11a31f3f751192c050aeaa1f2ff947a65a98a01,0x5184e484034c502ecd9fd40dc11a31f3f751192c050aeaa1f2ff947a65a98a01,True,True,True,True,True,True,,2026-03-07,0x34379b58a04085efa81110fdf1d5abb67c82eb61db3180731cd6a64178bddd99
