session_id,ts,energy_kwh,import_kwh,export_kwh
run_20260307_223049-0009,2026-03-07T05:28:55.590905Z,-1.429,3.09,4.519
run_20260307_223049-0009,2026-03-07T05:33:55.590905Z,-0.872,3.647,4.519
run_20260307_223049-0009,2026-03-07T05:38:55.590905Z,-0.258,4.261,4.519
run_20260307_223049-0010,2026-03-07T09:51:38.774115Z,0.0,0.0,0.0
run_20260307_223049-0010,2026-03-07T09:56:38.774115Z,0.621,0.621,0.0
run_20260307_223049-0010,2026-03-07T10:01:38.774115Z,1.229,1.229,0.0
run_20260307_223049-0010,2026-03-07T10:06:38.774115Z,1.882,1.882,0.0
run_20260307_223049-0010,2026-03-07T10:11:38.774115Z,2.492,2.492,0.0
run_20260307_223049-0011,2026-03-07T11:02:30.188327Z,0.0,0.0,0.0
run_20260307_223049-0011,2026-03-07T11:07:30.188327Z,1.905,1.905,0.0
run_20260307_223049-0011,2026-03-07T11:12:30.188327Z,3.414,3.414,0.0
run_20260307_223049-0011,2026-03-07T11:17:30.188327Z,5.277,5.277,0.0
run_20260307_223049-0011,2026-03-07T11:22:30.188327Z,7.188,7.188,0.0
run_20260307_223049-0011,2026-03-07T11:27:30.188327Z,8.846,8.846,0.0
run_20260307_223049-0011,2026-03-07T11:32:30.188327Z,10.76,10.76,0.0
run_20260307_223049-0011,2026-03-07T11:37:30.188327Z,12.304,12.304,0.0
run_20260307_223049-0011,2026-03-07T11:42:30.188327Z,14.198,14.198,0.0
run_20260307_223049-0011,2026-03-07T11:47:30.188327Z,15.787,15.787,0.0
run_20260307_223049-0011,2026-03-07T11:52:30.188327Z,17.152,17.152,0.0
run_20260307_223049-0011,2026-03-07T11:57:30.188327Z,19.137,19.137,0.0
run_20260307_223049-0011,2026-03-07T12:02:30.188327Z,21.078,21.078,0.0
run_20260307_223049-0011,2026-03-07T12:07:30.188327Z,22.718,22.718,0.0
run_20260307_223049-0011,2026-03-07T12:12:30.188327Z,24.86,24.86,0.0
run_20260307_223049-0011,2026-03-07T12:17:30.188327Z,26.694,26.694,0.0
run_20260307_223049-0012,2026-03-07T17:59:16.722903Z,0.0,0.0,0.0
run_20260307_223049-0012,2026-03-07T18:04:16.722903Z,0.976,0.976,0.0
run_20260307_223049-0012,2026-03-07T18:09:16.722903Z,1.919,1.919,0.0
run_20260307_223049-0012,2026-03-07T18:14:16.722903Z,2.803,2.803,0.0
run_20260307_223049-0012,2026-03-07T18:19:16.722903Z,3.653,3.653,0.0
run_20260307_223049-0013,2026-03-07T19:59:30.720044Z,0.0,0.0,0.0
run_20260307_223049-0013,2026-03-07T20:04:30.720044Z,-0.823,0.0,0.823
run_20260307_223049-0013,2026-03-07T20:09:30.720044Z,-1.714,0.0,1.714
run_20260307_223049-0013,2026-03-07T20:14:30.720044Z,-2.649,0.0,2.649
run_20260307_223049-0013,2026-03-07T20:19:30.720044Z,-3.373,0.0,3.373
run_20260307_223049-0013,2026-03-07T20:24:30.720044Z,-4.473,0.0,4.473
run_20260307_223049-0013,2026-03-07T20:29:30.720044Z,-5.375,0.0,5.375
run_20260307_223049-0013,2026-03-07T20:34:30.720044Z,-6.451,0.0,6.451
run_20260307_223049-0013,2026-03-07T20:39:30.720044Z,-7.275,0.0,7.275
run_20260307_223049-0013,2026-03-07T20:44:30.720044Z,-8.219,0.0,8.219
run_20260307_223049-0013,2026-03-07T20:49:30.720044Z,-9.426,0.0,9.426
run_20260307_223049-0013,2026-03-07T20:54:30.720044Z,-10.263,0.0,10.263
run_20260307_223049-0013,2026-03-07T20:59:30.720044Z,-11.042,0.0,11.042
run_20260307_223049-0014,2026-03-07T10:04:58.822873Z,0.0,0.0,0.0
run_20260307_223049-0014,2026-03-07T10:09:58.822873Z,0.567,0.567,0.0
run_20260307_223049-0014,2026-03-07T10:14:58.822873Z,1.242,1.242,0.0
run_20260307_223049-0014,2026-03-07T10:19:58.822873Z,1.87,1.87,0.0
run_20260307_223049-0014,2026-03-07T10:24:58.822873Z,2.352,2.352,0.0
run_20260307_223049-0014,2026-03-07T10:29:58.822873Z,2.95,2.95,0.0
run_20260307_223049-0014,2026-03-07T10:34:58.822873Z,3.634,3.634,0.0
run_20260307_223049-0014,2026-03-07T10:39:58.822873Z,4.362,4.362,0.0
run_20260307_223049-0014,2026-03-07T10:44:58.822873Z,4.995,4.995,0.0
run_20260307_223049-0014,2026-03-07T10:49:58.822873Z,5.614,5.614,0.0
run_20260307_223049-0014,2026-03-07T10:54:58.822873Z,6.139,6.139,0.0
run_20260307_223049-0014,2026-03-07T10:59:58.822873Z,6.689,6.689,0.0
run_20260307_223049-0014,2026-03-07T11:04:58.822873Z,7.292,7.292,0.0
run_20260307_223049-0014,2026-03-07T11:09:58.822873Z,7.922,7.922,0.0
run_20260307_223049-0014,2026-03-07T11:14:58.822873Z,8.557,8.557,0.0
run_20260307_223049-0014,2026-03-07T11:19:58.822873Z,9.128,9.128,0.0
run_20260307_223049-0015,2026-03-07T10:25:04.393780Z,0.0,0.0,0.0
run_20260307_223049-0015,2026-03-07T10:30:04.393780Z,-0.902,0.0,0.902
run_20260307_223049-0015,2026-03-07T10:35:04.393780Z,-1.753,0.0,1.753
run_20260307_223049-0015,2026-03-07T10:40:04.393780Z,-2.561,0.0,2.561
run_20260307_223049-0015,2026-03-07T10:45:04.393780Z,-3.561,0.0,3.561
run_20260307_223049-0015,2026-03-07T10:50:04.393780Z,-4.453,0.0,4.453
run_20260307_223049-0015,2026-03-07T10:55:04.393780Z,-5.446,0.0,5.446
run_20260307_223049-0015,2026-03-07T11:00:04.393780Z,-6.363,0.0,6.363
run_20260307_223049-0015,2026-03-07T11:05:04.393780Z,-7.244,0.0,7.244
run_20260307_223049-0016,2026-03-07T22:13:30.273697Z,0.0,0.0,0.0
run_20260307_223049-0016,2026-03-07T22:18:30.273697Z,-2.179,0.0,2.179
run_20260307_223049-0016,2026-03-07T22:23:30.273697Z,-3.858,0.0,3.858
run_20260307_223049-0016,2026-03-07T22:28:30.273697Z,-5.819,0.0,5.819
run_20260307_223049-0016,2026-03-07T22:33:30.273697Z,-7.531,0.0,7.531
run_20260307_223049-0016,2026-03-07T22:38:30.273697Z,-9.555,0.0,9.555
run_20260307_223049-0016,2026-03-07T22:43:30.273697Z,-11.679,0.0,11.679
run_20260307_223049-0017,2026-03-07T23:47:44.083542Z,0.0,0.0,0.0
run_20260307_223049-0017,2026-03-07T23:52:44.083542Z,1.066,1.066,0.0
run_20260307_223049-0017,2026-03-07T23:57:44.083542Z,2.097,2.097,0.0
run_20260307_223049-0017,2026-03-08T00:02:44.083542Z,2.996,2.996,0.0
run_20260307_223049-0017,2026-03-08T00:07:44.083542Z,4.104,4.104,0.0
run_20260307_223049-0017,2026-03-08T00:12:44.083542Z,5.019,5.019,0.0
run_20260307_223049-0017,2026-03-08T00:17:44.083542Z,5.882,5.882,0.0
run_20260307_223049-0017,2026-03-08T00:22:44.083542Z,6.786,6.786,0.0
run_20260307_223049-0017,2026-03-08T00:27:44.083542Z,7.765,7.765,0.0
run_20260307_223049-0017,2026-03-08T00:32:44.083542Z,8.604,8.604,0.0
run_20260307_223049-0017,2026-03-08T00:37:44.083542Z,9.638,9.638,0.0
run_20260307_223049-0017,2026-03-08T00:42:44.083542Z,10.62,10.62,0.0
run_20260307_223049-0017,2026-03-08T00:47:44.083542Z,11.45,11.45,0.0
run_20260307_223049-0017,2026-03-08T00:52:44.083542Z,12.365,12.365,0.0
run_20260307_223049-0017,2026-03-08T00:57:44.083542Z,13.482,13.482,0.0
run_20260307_223049-0017,2026-03-08T01:02:44.083542Z,14.522,14.522,0.0
run_20260307_223049-0018,2026-03-07T08:41:33.404201Z,0.0,0.0,0.0
run_20260307_223049-0018,2026-03-07T08:46:33.404201Z,0.627,0.627,0.0
run_20260307_223049-0018,2026-03-07T08:51:33.404201Z,1.167,1.167,0.0
run_20260307_223049-0018,2026-03-07T08:56:33.404201Z,1.746,1.746,0.0
run_20260307_223049-0018,2026-03-07T09:01:33.404201Z,2.37,2.37,0.0
run_20260307_223049-0018,2026-03-07T09:06:33.404201Z,2.972,2.972,0.0
run_20260307_223049-0018,2026-03-07T09:11:33.404201Z,3.668,3.668,0.0
run_20260307_223049-0018,2026-03-07T09:16:33.404201Z,4.181,4.181,0.0
run_20260307_223049-0018,2026-03-07T09:21:33.404201Z,4.672,4.672,0.0
run_20260307_223049-0019,2026-03-07T16:35:06.478566Z,0.0,0.0,0.0
run_20260307_223049-0019,2026-03-07T16:40:06.478566Z,-0.868,0.0,0.868
run_20260307_223049-0019,2026-03-07T16:45:06.478566Z,-1.784,0.0,1.784
run_20260307_223049-0019,2026-03-07T16:50:06.478566Z,-2.744,0.0,2.744
run_20260307_223049-0019,2026-03-07T16:55:06.478566Z,-3.696,0.0,3.696
run_20260307_223049-0020,2026-03-07T03:13:58.067847Z,0.0,0.0,0.0
run_20260307_223049-0020,2026-03-07T03:18:58.067847Z,0.73,0.73,0.0
run_20260307_223049-0020,2026-03-07T03:23:58.067847Z,-0.206,0.73,0.936
run_20260307_223049-0020,2026-03-07T03:28:58.067847Z,-1.03,0.73,1.76
run_20260307_223049-0020,2026-03-07T03:33:58.067847Z,-1.875,0.73,2.605
run_20260307_223049-0020,2026-03-07T03:38:58.067847Z,-1.089,1.516,2.605
run_20260307_223049-0020,2026-03-07T03:43:58.067847Z,-0.172,2.433,2.605
run_20260307_223049-0021,2026-03-07T18:38:41.726804Z,0.0,0.0,0.0
run_20260307_223049-0021,2026-03-07T18:43:41.726804Z,-0.971,0.0,0.971
run_20260307_223049-0021,2026-03-07T18:48:41.726804Z,-1.906,0.0,1.906
run_20260307_223049-0021,2026-03-07T18:53:41.726804Z,-2.759,0.0,2.759
run_20260307_223049-0021,2026-03-07T18:58:41.726804Z,-3.735,0.0,3.735
run_20260307_223049-0021,2026-03-07T19:03:41.726804Z,-4.661,0.0,4.661
run_20260307_223049-0021,2026-03-07T19:08:41.726804Z,-5.491,0.0,5.491
run_20260307_223049-0021,2026-03-07T19:13:41.726804Z,-6.569,0.0,6.569
run_20260307_223049-0021,2026-03-07T19:18:41.726804Z,-7.558,0.0,7.558
run_20260307_223049-0021,2026-03-07T19:23:41.726804Z,-8.46,0.0,8.46
run_20260307_223049-0021,2026-03-07T19:28:41.726804Z,-9.318,0.0,9.318
run_20260307_223049-0021,2026-03-07T19:33:41.726804Z,-10.163,0.0,10.163
run_20260307_223049-0021,2026-03-07T19:38:41.726804Z,-11.192,0.0,11.192
run_20260307_223049-0022,2026-03-07T10:02:57.047005Z,0.0,0.0,0.0
run_20260307_223049-0022,2026-03-07T10:07:57.047005Z,0.591,0.591,0.0
run_20260307_223049-0022,2026-03-07T10:12:57.047005Z,1.184,1.184,0.0
run_20260307_223049-0022,2026-03-07T10:17:57.047005Z,0.636,1.184,0.548
run_20260307_223049-0022,2026-03-07T10:22:57.047005Z,0.092,1.184,1.092
run_20260307_223049-0022,2026-03-07T10:27:57.047005Z,-0.463,1.184,1.648
run_20260307_223049-0022,2026-03-07T10:32:57.047005Z,-1.004,1.184,2.188
run_20260307_223049-0022,2026-03-07T10:37:57.047005Z,-0.352,1.836,2.188
run_20260307_223049-0022,2026-03-07T10:42:57.047005Z,0.245,2.433,2.188
run_20260307_223049-0023,2026-03-07T15:14:31.264838Z,0.0,0.0,0.0
run_20260307_223049-0023,2026-03-07T15:19:31.264838Z,2.121,2.121,0.0
run_20260307_223049-0023,2026-03-07T15:24:31.264838Z,3.761,3.761,0.0
run_20260307_223049-0023,2026-03-07T15:29:31.264838Z,5.405,5.405,0.0
run_20260307_223049-0023,2026-03-07T15:34:31.264838Z,7.517,7.517,0.0
run_20260307_223049-0024,2026-03-07T07:15:01.193014Z,0.0,0.0,0.0
run_20260307_223049-0024,2026-03-07T07:20:01.193014Z,0.691,0.691,0.0
run_20260307_223049-0024,2026-03-07T07:25:01.193014Z,1.253,1.253,0.0
run_20260307_223049-0024,2026-03-07T07:30:01.193014Z,0.687,1.253,0.566
run_20260307_223049-0024,2026-03-07T07:35:01.193014Z,0.088,1.253,1.165
run_20260307_223049-0024,2026-03-07T07:40:01.193014Z,-0.511,1.253,1.764
run_20260307_223049-0024,2026-03-07T07:45:01.193014Z,-1.097,1.253,2.35
run_20260307_223049-0024,2026-03-07T07:50:01.193014Z,-1.759,1.253,3.011
run_20260307_223049-0024,2026-03-07T07:55:01.193014Z,-2.282,1.253,3.535
run_20260307_223049-0024,2026-03-07T08:00:01.193014Z,-2.84,1.253,4.093
run_20260307_223049-0024,2026-03-07T08:05:01.193014Z,-2.303,1.79,4.093
run_20260307_223049-0024,2026-03-07T08:10:01.193014Z,-1.689,2.404,4.093
run_20260307_223049-0024,2026-03-07T08:15:01.193014Z,-1.074,3.019,4.093
run_20260307_223049-0024,2026-03-07T08:20:01.193014Z,-0.407,3.685,4.093
run_20260307_223049-0024,2026-03-07T08:25:01.193014Z,0.28,4.372,4.093
run_20260307_223049-0024,2026-03-07T08:30:01.193014Z,0.817,4.91,4.093
run_20260307_223049-0025,2026-03-07T15:56:19.734733Z,0.0,0.0,0.0
run_20260307_223049-0025,2026-03-07T16:01:19.734733Z,-1.869,0.0,1.869
run_20260307_223049-0025,2026-03-07T16:06:19.734733Z,-3.606,0.0,3.606
run_20260307_223049-0025,2026-03-07T16:11:19.734733Z,-5.944,0.0,5.944
run_20260307_223049-0025,2026-03-07T16:16:19.734733Z,-7.928,0.0,7.928
run_20260307_223049-0025,2026-03-07T16:21:19.734733Z,-9.521,0.0,9.521
run_20260307_223049-0025,2026-03-07T16:26:19.734733Z,-11.153,0.0,11.153
run_20260307_223049-0026,2026-03-07T06:44:34.912901Z,0.0,0.0,0.0
run_20260307_223049-0026,2026-03-07T06:49:34.912901Z,-1.001,0.0,1.001
run_20260307_223049-0026,2026-03-07T06:54:34.912901Z,-2.029,0.0,2.029
run_20260307_223049-0026,2026-03-07T06:59:34.912901Z,-3.088,0.0,3.088
run_20260307_223049-0026,2026-03-07T07:04:34.912901Z,-3.891,0.0,3.891
run_20260307_223049-0026,2026-03-07T07:09:34.912901Z,-4.927,0.0,4.927
run_20260307_223049-0026,2026-03-07T07:14:34.912901Z,-5.739,0.0,5.739
run_20260307_223049-0026,2026-03-07T07:19:34.912901Z,-6.688,0.0,6.688
run_20260307_223049-0026,2026-03-07T07:24:34.912901Z,-7.767,0.0,7.767
run_20260307_223049-0026,2026-03-07T07:29:34.912901Z,-8.649,0.0,8.649
run_20260307_223049-0026,2026-03-07T07:34:34.912901Z,-9.47,0.0,9.47
run_20260307_223049-0026,2026-03-07T07:39:34.912901Z,-10.195,0.0,10.195
run_20260307_223049-0026,2026-03-07T07:44:34.912901Z,-11.039,0.0,11.039
run_20260307_223049-0027,2026-03-07T00:16:26.092055Z,0.0,0.0,0.0
run_20260307_223049-0027,2026-03-07T00:21:26.092055Z,1.015,1.015,0.0
run_20260307_223049-0027,2026-03-07T00:26:26.092055Z,1.852,1.852,0.0
run_20260307_223049-0027,2026-03-07T00:31:26.092055Z,2.748,2.748,0.0
run_20260307_223049-0027,2026-03-07T00:36:26.092055Z,3.558,3.558,0.0
run_20260307_223049-0027,2026-03-07T00:41:26.092055Z,4.53,4.53,0.0
run_20260307_223049-0027,2026-03-07T00:46:26.092055Z,5.346,5.346,0.0
run_20260307_223049-0027,2026-03-07T00:51:26.092055Z,6.383,6.383,0.0
run_20260307_223049-0027,2026-03-07T00:56:26.092055Z,7.209,7.209,0.0
run_20260307_223049-0027,2026-03-07T01:01:26.092055Z,8.056,8.056,0.0
run_20260307_223049-0027,2026-03-07T01:06:26.092055Z,8.983,8.983,0.0
run_20260307_223049-0027,2026-03-07T01:11:26.092055Z,9.902,9.902,0.0
run_20260307_223049-0027,2026-03-07T01:16:26.092055Z,10.95,10.95,0.0
run_20260307_223049-0027,2026-03-07T01:21:26.092055Z,11.877,11.877,0.0
run_20260307_223049-0027,2026-03-07T01:26:26.092055Z,12.683,12.683,0.0
run_20260307_223049-0027,2026-03-07T01:31:26.092055Z,13.549,13.549,0.0
run_20260307_223049-0028,2026-03-07T16:18:37.093289Z,0.0,0.0,0.0
run_20260307_223049-0028,2026-03-07T16:23:37.093289Z,0.566,0.566,0.0
run_20260307_223049-0028,2026-03-07T16:28:37.093289Z,1.133,1.133,0.0
run_20260307_223049-0028,2026-03-07T16:33:37.093289Z,1.645,1.645,0.0
run_20260307_223049-0028,2026-03-07T16:38:37.093289Z,2.302,2.302,0.0
run_20260307_223049-0028,2026-03-07T16:43:37.093289Z,2.926,2.926,0.0
run_20260307_223049-0028,2026-03-07T16:48:37.093289Z,3.466,3.466,0.0
run_20260307_223049-0028,2026-03-07T16:53:37.093289Z,2.882,3.466,0.584
run_20260307_223049-0028,2026-03-07T16:58:37.093289Z,2.265,3.466,1.2
run_20260307_223049-0028,2026-03-07T17:03:37.093289Z,1.605,3.466,1.861
run_20260307_223049-0028,2026-03-07T17:08:37.093289Z,0.939,3.466,2.526
run_20260307_223049-0028,2026-03-07T17:13:37.093289Z,1.495,4.021,2.526
run_20260307_223049-0028,2026-03-07T17:18:37.093289Z,2.055,4.581,2.526
run_20260307_223049-0028,2026-03-07T17:23:37.093289Z,2.543,5.07,2.526
run_20260307_223049-0028,2026-03-07T17:28:37.093289Z,3.149,5.676,2.526
run_20260307_223049-0028,2026-03-07T17:33:37.093289Z,3.691,6.217,2.526
run_20260307_223049-0029,2026-03-07T03:30:02.097071Z,0.0,0.0,0.0
run_20260307_223049-0029,2026-03-07T03:35:02.097071Z,1.594,1.594,0.0
run_20260307_223049-0029,2026-03-07T03:40:02.097071Z,3.357,3.357,0.0
run_20260307_223049-0029,2026-03-07T03:45:02.097071Z,5.214,5.214,0.0
run_20260307_223049-0029,2026-03-07T03:50:02.097071Z,7.174,7.174,0.0
run_20260307_223049-0029,2026-03-07T03:55:02.097071Z,8.966,8.966,0.0
run_20260307_223049-0029,2026-03-07T04:00:02.097071Z,10.817,10.817,0.0
run_20260307_223049-0029,2026-03-07T04:05:02.097071Z,12.508,12.508,0.0
run_20260307_223049-0029,2026-03-07T04:10:02.097071Z,14.578,14.578,0.0
run_20260307_223049-0029,2026-03-07T04:15:02.097071Z,16.321,16.321,0.0
run_20260307_223049-0029,2026-03-07T04:20:02.097071Z,18.216,18.216,0.0
run_20260307_223049-0029,2026-03-07T04:25:02.097071Z,19.956,19.956,0.0
run_20260307_223049-0029,2026-03-07T04:30:02.097071Z,21.809,21.809,0.0
run_20260307_223049-0030,2026-03-07T10:26:16.532667Z,0.0,0.0,0.0
run_20260307_223049-0030,2026-03-07T10:31:16.532667Z,0.644,0.644,0.0
run_20260307_223049-0030,2026-03-07T10:36:16.532667Z,1.294,1.294,0.0
run_20260307_223049-0030,2026-03-07T10:41:16.532667Z,1.95,1.95,0.0
run_20260307_223049-0030,2026-03-07T10:46:16.532667Z,2.568,2.568,0.0
run_20260307_223049-0031,2026-03-07T17:18:18.628409Z,0.0,0.0,0.0
run_20260307_223049-0031,2026-03-07T17:23:18.628409Z,0.767,0.767,0.0
run_20260307_223049-0031,2026-03-07T17:28:18.628409Z,1.712,1.712,0.0
run_20260307_223049-0031,2026-03-07T17:33:18.628409Z,2.842,2.842,0.0
run_20260307_223049-0031,2026-03-07T17:38:18.628409Z,3.832,3.832,0.0
