session_id,expected_hash,computed_hash,match,batch_day,batch_root
run_20260217_222909-0027,0xf3dabcfa411ff263ee6bd278faf340964afaecfa145b13bf806d94c5cc7c5cab,0xf3dabcfa411ff263ee6bd278faf340964afaecfa145b13bf806d94c5cc7c5cab,True,2026-02-17,0xf8a73b66d9d9efcc4dbbd6eeb360a43099baef2ee5477fc7e23808b695ac93bd
run_20260217_222909-0028,0xe4f3a5d30c00fcc48fedd7393af001e7a5753621736dcc82eb553845d1f9bc2b,0xe4f3a5d30c00fcc48fedd7393af001e7a5753621736dcc82eb553845d1f9bc2b,True,2026-02-17,0xf8a73b66d9d9efcc4dbbd6eeb360a43099baef2ee5477fc7e23808b695ac93bd
run_20260217_222909-0029,0x4cb5474b084546c3e766619c22d5772c51d183e9b1403770340434185b40838a,0x4cb5474b084546c3e766619c22d5772c51d183e9b1403770340434185b40838a,True,2026-02-17,0xf8a73b66d9d9efcc4dbbd6eeb360a43099baef2ee5477fc7e23808b695ac93bd
run_20260217_222909-0030,0x9baeb47b4b7575097176cc522887d0188a16352f460bffd4669e1ae4bdda3e5a,0x9baeb47b4b7575097176cc522887d0188a16352f460bffd4669e1ae4bdda3e5a,True,2026-02-17,0xf8a73b66d9d9efcc4dbbd6eeb360a43099baef2ee5477fc7e23808b695ac93bd
run_20260217_222909-0031,0xa24ac197a77471c97b1dde17d1463f2e7bbca352464f87aba5a40553df6cc49f,0xa24ac197a77471c97b1dde17d1463f2e7bbca352464f87aba5a40553df6cc49f,True,2026-02-17,0xf8a73b66d9d9efcc4dbbd6eeb360a43099baef2ee5477fc7e23808b695ac93bd
run_20260217_222909-0032,0x34df0f2370a0bdfc99f7b654850955799ebb871072c676dd61ba9f40b9ad6216,0x34df0f2370a0bdfc99f7b654850955799ebb871072c676dd61ba9f40b9ad6216,True,2026-02-17,0xf8a73b66d9d9efcc4dbbd6eeb360a43099baef2ee5477fc7e23808b695ac93bd
run_20260217_222909-0033,0x6635a0d0d83c42974fc9baa6c2b08b26377babb25d4550ddffce36a9aae1a322,0x6635a0d0d83c42974fc9baa6c2b08b26377babb25d4550ddffce36a9aae1a322,True,2026-02-17,0xf8a73b66d9d9efcc4dbbd6eeb360a43099baef2ee5477fc7e23808b695ac93bd
run_20260217_222909-0034,0x25889df562a8549d42ea33360d7051cc12da6368eca5b89a705fb3a432e07277,0x25889df562a8549d42ea33360d7051cc12da6368eca5b89a705fb3a432e07277,True,2026-02-17,0xf8a73b66d9d9efcc4dbbd6eeb360a43099baef2ee5477fc7e23808b695ac93bd
run_20260217_222909-0035,0x1e068c3a9197b54e97a62b9f059af3c844f2ff41880bba81a4eb70e732f25218,0x1e068c3a9197b54e97a62b9f059af3c844f2ff41880bba81a4eb70e732f25218,True,2026-02-17,0xf8a73b66d9d9efcc4dbbd6eeb360a43099baef2ee5477fc7e23808b695ac93bd
run_20260217_222909-0036,0x76ebc37828be71e8ae179ef08bb1cafc2439384bc83fd3542b31ab4e19ddf60b,0x76ebc37828be71e8ae179ef08bb1cafc2439384bc83fd3542b31ab4e19ddf60b,True,2026-02-17,0xf8a73b66d9d9efcc4dbbd6eeb360a43099baef2ee5477fc7e23808b695ac93bd
run_20260217_222909-0037,0x490f91a76c5a9e9e46571f83f349208f22b03bfe15f62fc435592e08b103fbfb,0x490f91a76c5a9e9e46571f83f349208f22b03bfe15f62fc435592e08b103fbfb,True,2026-02-17,0xf8a73b66d9d9efcc4dbbd6eeb360a43099baef2ee5477fc7e23808b695ac93bd
run_20260217_222909-0038,0xa403aa920b3e4f575fc03ce374651796dee2740f364748f0ff56457d0aec3e97,0xa403aa920b3e4f575fc03ce374651796dee2740f364748f0ff56457d0aec3e97,True,2026-02-17,0xf8a73b66d9d9efcc4dbbd6eeb360a43099baef2ee5477fc7e23808b695ac93bd
run_20260217_222909-0039,0x3d4cd8371f97ecfce939d1a689c1ad1dcf6645a48680f722e806c63bf094a4f8,0x3d4cd8371f97ecfce939d1a689c1ad1dcf6645a48680f722e806c63bf094a4f8,True,2026-02-17,0xf8a73b66d9d9efcc4dbbd6eeb360a43099baef2ee5477fc7e23808b695ac93bd
run_20260217_222909-0040,0x3ac7b1ea7256db063a98c8c666dc89fd19e6728e433f8a089b428de04f5e5be0,0x3ac7b1ea7256db063a98c8c666dc89fd19e6728e433f8a089b428de04f5e5be0,True,2026-02-17,0xf8a73b66d9d9efcc4dbbd6eeb360a43099baef2ee5477fc7e23808b695ac93bd
run_20260217_222909-0041,0xe05aa42ffbfb235be9e8d7eaefa84d2ca8564ead2e89b3e85be59d675fd03671,0xe05aa42ffbfb235be9e8d7eaefa84d2ca8564ead2e89b3e85be59d675fd03671,True,2026-02-17,0xf8a73b66d9d9efcc4dbbd6eeb360a43099baef2ee5477fc7e23808b695ac93bd
run_20260217_222909-0042,0x374d4798f2c4e1298599cc8517c75030aa3c2172c4fad1fabbf86afab7c2a889,0x374d4798f2c4e1298599cc8517c75030aa3c2172c4fad1fabbf86afab7c2a889,True,2026-02-17,0xf8a73b66d9d9efcc4dbbd6eeb360a43099baef2ee5477fc7e23808b695ac93bd
run_20260217_222909-0043,0x85db1e690a29107297d5c49238f4b635240cd7758f9e918611a9589573c57451,0x85db1e690a29107297d5c49238f4b635240cd7758f9e918611a9589573c57451,True,2026-02-17,0xf8a73b66d9d9efcc4dbbd6eeb360a43099baef2ee5477fc7e23808b695ac93bd
run_20260217_222909-0044,0x5a5e21fa922eb9863a8ee0543fbf91cf5fe86d90ab149e751119f3082377872b,0x5a5e21fa922eb9863a8ee0543fbf91cf5fe86d90ab149e751119f3082377872b,True,2026-02-17,0xf8a73b66d9d9efcc4dbbd6eeb360a43099baef2ee5477fc7e23808b695ac93bd
run_20260217_222909-0045,0xf0033775cb0d5615afdbba849be73de72ff6fc9b041c2dec03bfd4246c82b0cb,0xf0033775cb0d5615afdbba849be73de72ff6fc9b041c2dec03bfd4246c82b0cb,True,2026-02-17,0xf8a73b66d9d9efcc4dbbd6eeb360a43099baef2ee5477fc7e23808b695ac93bd
run_20260217_222909-0046,0x1173b6ad2ebc19d0e32ed699cf13b2843d1ef0541e994a67969053a71c4ec163,0x1173b6ad2ebc19d0e32ed699cf13b2843d1ef0541e994a67969053a71c4ec163,True,2026-02-17,0xf8a73b66d9d9efcc4dbbd6eeb360a43099baef2ee5477fc7e23808b695ac93bd
run_20260217_222909-0047,0x2032e0552e3cef0d458cb6b049998bf22c469859d45c35677de455941e65d43c,0x2032e0552e3cef0d458cb6b049998bf22c469859d45c35677de455941e65d43c,True,2026-02-17,0xf8a73b66d9d9efcc4dbbd6eeb360a43099baef2ee5477fc7e23808b695ac93bd
run_20260217_222909-0048,0x043bf39d8919d076aad2851dd052f2722619ed552dd989b52f211cf47812e371,0x043bf39d8919d076aad2851dd052f2722619ed552dd989b52f211cf47812e371,True,2026-02-17,0xf8a73b66d9d9efcc4dbbd6eeb360a43099baef2ee5477fc7e23808b695ac93bd
run_20260217_222909-0049,0xa55dcaf0fab639d5dee58c424939cc282cddb0e27ecb5445d97684ff66361329,0xa55dcaf0fab639d5dee58c424939cc282cddb0e27ecb5445d97684ff66361329,True,2026-02-17,0xf8a73b66d9d9efcc4dbbd6eeb360a43099baef2ee5477fc7e23808b695ac93bd
run_20260217_222909-0050,0x6f6c752bba301a827896c249ba45f104fa29e90844185d88d0bf9b5c47af22ce,0x6f6c752bba301a827896c249ba45f104fa29e90844185d88d0bf9b5c47af22ce,True,2026-02-17,0xf8a73b66d9d9efcc4dbbd6eeb360a43099baef2ee5477fc7e23808b695ac93bd
run_20260217_222909-0051,0x364c6b2899dbf0cfba9b961417c51bcb00f6c2e911524dfeef4392956af24669,0x364c6b2899dbf0cfba9b961417c51bcb00f6c2e911524dfeef4392956af24669,True,2026-02-17,0xf8a73b66d9d9efcc4dbbd6eeb360a43099baef2ee5477fc7e23808b695ac93bd
run_20260217_222909-0052,0xec42ab2b3dd90fa7ae6d5fba9676573b02e3c37087c6c9ccd91926c39cf67b88,0xec42ab2b3dd90fa7ae6d5fba9676573b02e3c37087c6c9ccd91926c39cf67b88,True,2026-02-17,0xf8a73b66d9d9efcc4dbbd6eeb360a43099baef2ee5477fc7e23808b695ac93bd
run_20260217_222909-0053,0x44e79f860a1bb1cfb995a22f8cd7e75b123fcd4bcc9d36889de572bceacf95c7,0x44e79f860a1bb1cfb995a22f8cd7e75b123fcd4bcc9d36889de572bceacf95c7,True,2026-02-17,0xf8a73b66d9d9efcc4dbbd6eeb360a43099baef2ee5477fc7e23808b695ac93bd
run_20260217_222909-0054,0x99d1fe718b7b356b292e3279aae48fbba38878f04ad5882dbdd548edb4c53ea2,0x99d1fe718b7b356b292e3279aae48fbba38878f04ad5882dbdd548edb4c53ea2,True,2026-02-17,0xf8a73b66d9d9efcc4dbbd6eeb360a43099baef2ee5477fc7e23808b695ac93bd
run_20260217_222909-0055,0xe56d4141d9b116958f9f5f7e22ab64d4fdd08b298a3f156ef3b098205dd27a66,0xe56d4141d9b116958f9f5f7e22ab64d4fdd08b298a3f156ef3b098205dd27a66,True,2026-02-17,0xf8a73b66d9d9efcc4dbbd6eeb360a43099baef2ee5477fc7e23808b695ac93bd
run_20260217_222909-0056,0xb8dea0a7c0ae0f853399532b75af768ec5a413c914541e26e0ffe019f8e00b17,0xb8dea0a7c0ae0f853399532b75af768ec5a413c914541e26e0ffe019f8e00b17,True,2026-02-17,0xf8a73b66d9d9efcc4dbbd6eeb360a43099baef2ee5477fc7e23808b695ac93bd
run_20260217_222909-0057,0x55437e46c26bb72961621e0f85675186a2a8e596caf581547b267ae41b8546c1,0x55437e46c26bb72961621e0f85675186a2a8e596caf581547b267ae41b8546c1,True,2026-02-17,0xf8a73b66d9d9efcc4dbbd6eeb360a43099baef2ee5477fc7e23808b695ac93bd
run_20260217_222909-0058,0xc9ae799da8847b377369f42c5e25be73348c9c363cfe6a325885a930b02638fa,0xc9ae799da8847b377369f42c5e25be73348c9c363cfe6a325885a930b02638fa,True,2026-02-17,0xf8a73b66d9d9efcc4dbbd6eeb360a43099baef2ee5477fc7e23808b695ac93bd
run_20260217_222909-0059,0xddaedb40cc7dd9ce1a079ffd548102d4bef1078c1682f17faff8a28f80577369,0xddaedb40cc7dd9ce1a079ffd548102d4bef1078c1682f17faff8a28f80577369,True,2026-02-17,0xf8a73b66d9d9efcc4dbbd6eeb360a43099baef2ee5477fc7e23808b695ac93bd
run_20260217_222909-0060,0x45c2e2b6b73a70b58feb81e3bdc169b9cae939f4767068d9097e0294ae00d767,0x45c2e2b6b73a70b58feb81e3bdc169b9cae939f4767068d9097e0294ae00d767,True,2026-02-17,0xf8a73b66d9d9efcc4dbbd6eeb360a43099baef2ee5477fc7e23808b695ac93bd
run_20260217_222909-0061,0x44a5003815726742a01667307ff22a9698e67505c365358ef7f9c18e49a721c0,0x44a5003815726742a01667307ff22a9698e67505c365358ef7f9c18e49a721c0,True,2026-02-17,0xf8a73b66d9d9efcc4dbbd6eeb360a43099baef2ee5477fc7e23808b695ac93bd
run_20260217_222909-0062,0x56a9683bbadecd38801eb40e9f392e32c4df038275214a8bb134308c54bb6e92,0x56a9683bbadecd38801eb40e9f392e32c4df038275214a8bb134308c54bb6e92,True,2026-02-17,0xf8a73b66d9d9efcc4dbbd6eeb360a43099baef2ee5477fc7e23808b695ac93bd
run_20260217_222909-0063,0x423f8de34474e8e09e91f9eeaa7d54ebba6d466ded593e891e794a4f9a2e0f32,0x423f8de34474e8e09e91f9eeaa7d54ebba6d466ded593e891e794a4f9a2e0f32,True,2026-02-17,0xf8a73b66d9d9efcc4dbbd6eeb360a43099baef2ee5477fc7e23808b695ac93bd
run_20260217_222909-0064,0x910344b2e9ad200c88f2df7c3d4361f25b357aacb65eba8d83e511e82d4128f9,0x910344b2e9ad200c88f2df7c3d4361f25b357aacb65eba8d83e511e82d4128f9,True,2026-02-17,0xf8a73b66d9d9efcc4dbbd6eeb360a43099baef2ee5477fc7e23808b695ac93bd
run_20260217_222909-0065,0x8e2a139ac49747d1edba4089c12919f612d9c0e18a909ca8897a20a30959dd96,0x8e2a139ac49747d1edba4089c12919f612d9c0e18a909ca8897a20a30959dd96,True,2026-02-17,0xf8a73b66d9d9efcc4dbbd6eeb360a43099baef2ee5477fc7e23808b695ac93bd
run_20260217_222909-0066,0x0298534569f0a8e69a7dbeedc2d52d68855230bfe3a97e336f973f24091bd0e1,0x0298534569f0a8e69a7dbeedc2d52d68855230bfe3a97e336f973f24091bd0e1,True,2026-02-17,0xf8a73b66d9d9efcc4dbbd6eeb360a43099baef2ee5477fc7e23808b695ac93bd
run_20260217_222909-0067,0x06b5282949b411a93b2f5cac6a8e4ecb022e59c0f2dd935b16beffa3e4dda058,0x06b5282949b411a93b2f5cac6a8e4ecb022e59c0f2dd935b16beffa3e4dda058,True,2026-02-17,0xf8a73b66d9d9efcc4dbbd6eeb360a43099baef2ee5477fc7e23808b695ac93bd
run_20260217_222909-0068,0x28487682c64efa43e60df5150c4c09d04ec35751c2336bbc1b28da849570af71,0x28487682c64efa43e60df5150c4c09d04ec35751c2336bbc1b28da849570af71,True,2026-02-17,0xf8a73b66d9d9efcc4dbbd6eeb360a43099baef2ee5477fc7e23808b695ac93bd
run_20260217_222909-0069,0x10f134b2a241d6abeb55899a3f71bfe1d7c11505f81b56a5dd8bef877311449b,0x10f134b2a241d6abeb55899a3f71bfe1d7c11505f81b56a5dd8bef877311449b,True,2026-02-17,0xf8a73b66d9d9efcc4dbbd6eeb360a43099baef2ee5477fc7e23808b695ac93bd
run_20260217_222909-0070,0xb6d43220c881c2ab0df851ee396e4f36309575ab87775840e8a893c7294f51d7,0xb6d43220c881c2ab0df851ee396e4f36309575ab87775840e8a893c7294f51d7,True,2026-02-17,0xf8a73b66d9d9efcc4dbbd6eeb360a43099baef2ee5477fc7e23808b695ac93bd
run_20260217_222909-0071,0x829bc72b5e9ff043d8050add475ae1d9823f61ba2ff6f356e94172fa89eb7c05,0x829bc72b5e9ff043d8050add475ae1d9823f61ba2ff6f356e94172fa89eb7c05,True,2026-02-17,0xf8a73b66d9d9efcc4dbbd6eeb360a43099baef2ee5477fc7e23808b695ac93bd
run_20260217_222909-0072,0xbe1c0e735aff13deb6309cc6c59badf74793860a1165dc71e6a29907b90c9167,0xbe1c0e735aff13deb6309cc6c59badf74793860a1165dc71e6a29907b90c9167,True,2026-02-17,0xf8a73b66d9d9efcc4dbbd6eeb360a43099baef2ee5477fc7e23808b695ac93bd
run_20260217_222909-0073,0x566e21150dae2aaef345f4855bf355bf4750f0a190bbed8da356ef143bacbad6,0x566e21150dae2aaef345f4855bf355bf4750f0a190bbed8da356ef143bacbad6,True,2026-02-17,0xf8a73b66d9d9efcc4dbbd6eeb360a43099baef2ee5477fc7e23808b695ac93bd
run_20260217_222909-0074,0x92b8548b9d0a3fdefdd479f429aacec5035dc884524956e261b7a230875bba53,0x92b8548b9d0a3fdefdd479f429aacec5035dc884524956e261b7a230875bba53,True,2026-02-17,0xf8a73b66d9d9efcc4dbbd6eeb360a43099baef2ee5477fc7e23808b695ac93bd
run_20260217_222909-0075,0x546aa5ace83363b8108cfbc3ea45b5359d7cf6ecd4f1a4b8ce8b1328d4541ae1,0x546aa5ace83363b8108cfbc3ea45b5359d7cf6ecd4f1a4b8ce8b1328d4541ae1,True,2026-02-17,0xf8a73b66d9d9efcc4dbbd6eeb360a43099baef2ee5477fc7e23808b695ac93bd
run_20260217_222909-0076,0x91ce12216b27d5747dca5e159a07b8883ee0a2e409c83aa083a871ef4e9e00d0,0x91ce12216b27d5747dca5e159a07b8883ee0a2e409c83aa083a871ef4e9e00d0,True,2026-02-17,0xf8a73b66d9d9efcc4dbbd6eeb360a43099baef2ee5477fc7e23808b695ac93bd
run_20260217_222909-0077,0xdf80ed26bb58a72a8e157626e80d9a111123793396eef21af702ae22e673ad4b,0xdf80ed26bb58a72a8e157626e80d9a111123793396eef21af702ae22e673ad4b,True,2026-02-17,0xf8a73b66d9d9efcc4dbbd6eeb360a43099baef2ee5477fc7e23808b695ac93bd
run_20260217_222909-0078,0x1c477be9c08dfcf9fa36db7aafb42d5cb88c0833bfc8a2192fc4c8d4843af861,0x1c477be9c08dfcf9fa36db7aafb42d5cb88c0833bfc8a2192fc4c8d4843af861,True,2026-02-17,0xf8a73b66d9d9efcc4dbbd6eeb360a43099baef2ee5477fc7e23808b695ac93bd
run_20260217_222909-0079,0x0fee54186499259530e87b7406d55ebadecbb7cc536e3623388ec6a71942ca2a,0x0fee54186499259530e87b7406d55ebadecbb7cc536e3623388ec6a71942ca2a,True,2026-02-17,0xf8a73b66d9d9efcc4dbbd6eeb360a43099baef2ee5477fc7e23808b695ac93bd
run_20260217_222909-0080,0x2a6c21b95c8ead171eba360b9f29a6854c622068c529133bb1fa071b59ed7ee0,0x2a6c21b95c8ead171eba360b9f29a6854c622068c529133bb1fa071b59ed7ee0,True,2026-02-17,0xf8a73b66d9d9efcc4dbbd6eeb360a43099baef2ee5477fc7e23808b695ac93bd
run_20260217_222909-0081,0xd4ac0450f3362921c1a2160a6e09be89098275e6e5ff9a7d4e04ef34a69f157d,0xd4ac0450f3362921c1a2160a6e09be89098275e6e5ff9a7d4e04ef34a69f157d,True,2026-02-17,0xf8a73b66d9d9efcc4dbbd6eeb360a43099baef2ee5477fc7e23808b695ac93bd
run_20260217_222909-0082,0x5366ebb430abe2e15f71eaa5b996caedf0e8923df3ccb857796e7fb1042f855e,0x5366ebb430abe2e15f71eaa5b996caedf0e8923df3ccb857796e7fb1042f855e,True,2026-02-17,0xf8a73b66d9d9efcc4dbbd6eeb360a43099baef2ee5477fc7e23808b695ac93bd
run_20260217_222909-0083,0x13111a8bac6478622f1f3b2fc618e3dd8e15544e3d83d234f9adebe1207c4e36,0x13111a8bac6478622f1f3b2fc618e3dd8e15544e3d83d234f9adebe1207c4e36,True,2026-02-17,0xf8a73b66d9d9efcc4dbbd6eeb360a43099baef2ee5477fc7e23808b695ac93bd
run_20260217_222909-0084,0xf11eb515f0ff146052003a3a17e9bb989a24df4cbf2458a212fdb150b2c21f6c,0xf11eb515f0ff146052003a3a17e9bb989a24df4cbf2458a212fdb150b2c21f6c,True,2026-02-17,0xf8a73b66d9d9efcc4dbbd6eeb360a43099baef2ee5477fc7e23808b695ac93bd
run_20260217_222909-0085,0xe0fe6c064a175a450e05a942426aa429985dfaa641bc76c3e3342efc79c00297,0xe0fe6c064a175a450e05a942426aa429985dfaa641bc76c3e3342efc79c00297,True,2026-02-17,0xf8a73b66d9d9efcc4dbbd6eeb360a43099baef2ee5477fc7e23808b695ac93bd
run_20260217_222909-0086,0x473b9ee3bc99de0f886c5a90cec6eaca5fdba20136bd800a05078dc3e63fed42,0x473b9ee3bc99de0f886c5a90cec6eaca5fdba20136bd800a05078dc3e63fed42,True,2026-02-17,0xf8a73b66d9d9efcc4dbbd6eeb360a43099baef2ee5477fc7e23808b695ac93bd
run_20260217_222909-0087,0x60d32f859618d9982cb50790c793cfb9a7b83bea44d629d4f5e9c6b362b13ea6,0x60d32f859618d9982cb50790c793cfb9a7b83bea44d629d4f5e9c6b362b13ea6,True,2026-02-17,0xf8a73b66d9d9efcc4dbbd6eeb360a43099baef2ee5477fc7e23808b695ac93bd
