session_id,expected_hash,computed_hash,match,import_consistent,export_consistent,net_consistent,settlement_consistent,audit_ok,audit_reason,batch_day,batch_root
research_20260521_100_v3-0012,0x727849457d93ad157e61e9e144d2093485e986911b6fb94b896f8bfe2d27c329,0x727849457d93ad157e61e9e144d2093485e986911b6fb94b896f8bfe2d27c329,True,True,True,True,True,True,,2026-05-21,0x4ced300f57c4b8b4a9a8eb3b579c5f025e31f83e9f296c785e021d049bf1c6bf
research_20260521_100_v3-0013,0xb6c6d44442fc326971a79f5bd2746d2e52797936e1cb7f5a052252581aa17776,0xb6c6d44442fc326971a79f5bd2746d2e52797936e1cb7f5a052252581aa17776,True,True,True,True,True,True,,2026-05-21,0x4ced300f57c4b8b4a9a8eb3b579c5f025e31f83e9f296c785e021d049bf1c6bf
research_20260521_100_v3-0014,0xdad31dfef6f7a1ff02b0ba636b3a6bc18f913575c5202f13cdc61ed469fd5eeb,0xdad31dfef6f7a1ff02b0ba636b3a6bc18f913575c5202f13cdc61ed469fd5eeb,True,True,True,True,True,True,,2026-05-21,0x4ced300f57c4b8b4a9a8eb3b579c5f025e31f83e9f296c785e021d049bf1c6bf
research_20260521_100_v3-0015,0x7c6e71fd2d1e9301df7b03599bbfb44e05e5f8c916c3e643d7d55297121d0d05,0x7c6e71fd2d1e9301df7b03599bbfb44e05e5f8c916c3e643d7d55297121d0d05,True,True,True,True,True,True,,2026-05-21,0x4ced300f57c4b8b4a9a8eb3b579c5f025e31f83e9f296c785e021d049bf1c6bf
research_20260521_100_v3-0016,0x6861b903549e3cbdac444b67441c5bf5b400008e3aaaacddfd4c00641d200772,0x6861b903549e3cbdac444b67441c5bf5b400008e3aaaacddfd4c00641d200772,True,True,True,True,True,True,,2026-05-21,0x4ced300f57c4b8b4a9a8eb3b579c5f025e31f83e9f296c785e021d049bf1c6bf
research_20260521_100_v3-0017,0x0f5bb4da735fd5eb80acae0e3fbba86a1732307226092d0e315afb46aee7cc7f,0x0f5bb4da735fd5eb80acae0e3fbba86a1732307226092d0e315afb46aee7cc7f,True,True,True,True,True,True,,2026-05-21,0x4ced300f57c4b8b4a9a8eb3b579c5f025e31f83e9f296c785e021d049bf1c6bf
research_20260521_100_v3-0018,0xece07f54147de2492a039980a7a9f42500f86a58d4d7d329675f6c45606438ef,0xece07f54147de2492a039980a7a9f42500f86a58d4d7d329675f6c45606438ef,True,True,True,True,True,True,,2026-05-21,0x4ced300f57c4b8b4a9a8eb3b579c5f025e31f83e9f296c785e021d049bf1c6bf
research_20260521_100_v3-0019,0x5f299cd0db89624c9db48c513af0140949a0770790db2f08b95552565cc633e9,0x5f299cd0db89624c9db48c513af0140949a0770790db2f08b95552565cc633e9,True,True,True,True,True,True,,2026-05-21,0x4ced300f57c4b8b4a9a8eb3b579c5f025e31f83e9f296c785e021d049bf1c6bf
research_20260521_100_v3-0020,0x45ff6740b3a8ea0394286f5424ff609977c2d90997655dac924dfb5585cef124,0x45ff6740b3a8ea0394286f5424ff609977c2d90997655dac924dfb5585cef124,True,True,True,True,True,True,,2026-05-21,0x4ced300f57c4b8b4a9a8eb3b579c5f025e31f83e9f296c785e021d049bf1c6bf
research_20260521_100_v3-0021,0xfd9d19f4a6ae87c90b3b71f4c9c9d72dd0fb8e6f1f427f82b32b72b8be48019c,0xfd9d19f4a6ae87c90b3b71f4c9c9d72dd0fb8e6f1f427f82b32b72b8be48019c,True,True,True,True,True,True,,2026-05-21,0x4ced300f57c4b8b4a9a8eb3b579c5f025e31f83e9f296c785e021d049bf1c6bf
research_20260521_100_v3-0022,0x6be2ecaedac3540d2bea570b6b4b833a6e0e8338fa5b831e6b3723751a40b727,0x6be2ecaedac3540d2bea570b6b4b833a6e0e8338fa5b831e6b3723751a40b727,True,True,True,True,True,True,,2026-05-21,0x4ced300f57c4b8b4a9a8eb3b579c5f025e31f83e9f296c785e021d049bf1c6bf
research_20260521_100_v3-0023,0xe183be2f6bad294d77636096e2edf53d7c806bec30c5da08ed40531991df0e07,0xe183be2f6bad294d77636096e2edf53d7c806bec30c5da08ed40531991df0e07,True,True,True,True,True,True,,2026-05-21,0x4ced300f57c4b8b4a9a8eb3b579c5f025e31f83e9f296c785e021d049bf1c6bf
research_20260521_100_v3-0024,0x2cdb95ea20b2a864da39ae4868473e86b2fb04982edfd08008c08970a9e3f6b5,0x2cdb95ea20b2a864da39ae4868473e86b2fb04982edfd08008c08970a9e3f6b5,True,True,True,True,True,True,,2026-05-21,0x4ced300f57c4b8b4a9a8eb3b579c5f025e31f83e9f296c785e021d049bf1c6bf
research_20260521_100_v3-0025,0x004364f59a88fa97ddfe7fbc881f960fae4758131807b5d85b5d87aa79d5a13e,0x004364f59a88fa97ddfe7fbc881f960fae4758131807b5d85b5d87aa79d5a13e,True,True,True,True,True,True,,2026-05-21,0x4ced300f57c4b8b4a9a8eb3b579c5f025e31f83e9f296c785e021d049bf1c6bf
research_20260521_100_v3-0026,0x8781bcbb25c6fcf8e0abf01fba08d0edf1d88d7a84fd857604adb2428c409603,0x8781bcbb25c6fcf8e0abf01fba08d0edf1d88d7a84fd857604adb2428c409603,True,True,True,True,True,True,,2026-05-21,0x4ced300f57c4b8b4a9a8eb3b579c5f025e31f83e9f296c785e021d049bf1c6bf
research_20260521_100_v3-0027,0x9115ae0664a260ff8775870e4ad4096ecc4a4b1412a867b20c93b0d96c5639dd,0x9115ae0664a260ff8775870e4ad4096ecc4a4b1412a867b20c93b0d96c5639dd,True,True,True,True,True,True,,2026-05-21,0x4ced300f57c4b8b4a9a8eb3b579c5f025e31f83e9f296c785e021d049bf1c6bf
research_20260521_100_v3-0028,0xba60a6454239f4f7e1080bafbebfabce87152ee7a953be466afa55bb76bcc099,0xba60a6454239f4f7e1080bafbebfabce87152ee7a953be466afa55bb76bcc099,True,True,True,True,True,True,,2026-05-21,0x4ced300f57c4b8b4a9a8eb3b579c5f025e31f83e9f296c785e021d049bf1c6bf
research_20260521_100_v3-0029,0x5a05e6744d6c2915bf4d788763c46bb7dd7d954b6bc91184be1b521006ac68fb,0x5a05e6744d6c2915bf4d788763c46bb7dd7d954b6bc91184be1b521006ac68fb,True,True,True,True,True,True,,2026-05-21,0x4ced300f57c4b8b4a9a8eb3b579c5f025e31f83e9f296c785e021d049bf1c6bf
research_20260521_100_v3-0030,0x9749411c31dc9b2eeec196e17abee8d56a44e5aaccc74ea266f118fd03a20317,0x9749411c31dc9b2eeec196e17abee8d56a44e5aaccc74ea266f118fd03a20317,True,True,True,True,True,True,,2026-05-21,0x4ced300f57c4b8b4a9a8eb3b579c5f025e31f83e9f296c785e021d049bf1c6bf
research_20260521_100_v3-0031,0x2da62a82407b40c7d8f07242f43a1237d31d1076936fe51b749e2393490cc233,0x2da62a82407b40c7d8f07242f43a1237d31d1076936fe51b749e2393490cc233,True,True,True,True,True,True,,2026-05-21,0x4ced300f57c4b8b4a9a8eb3b579c5f025e31f83e9f296c785e021d049bf1c6bf
research_20260521_100_v3-0032,0xb14fb9243bfafb4b9098e20d41d2c6ef481c29cc7f846cefc8c3f1e4d31e292f,0xb14fb9243bfafb4b9098e20d41d2c6ef481c29cc7f846cefc8c3f1e4d31e292f,True,True,True,True,True,True,,2026-05-21,0x4ced300f57c4b8b4a9a8eb3b579c5f025e31f83e9f296c785e021d049bf1c6bf
research_20260521_100_v3-0033,0xfec95f7836ec6f5f2b8eb77c5d618f2612a4577768a472db7cf6c621fefac09c,0xfec95f7836ec6f5f2b8eb77c5d618f2612a4577768a472db7cf6c621fefac09c,True,True,True,True,True,True,,2026-05-21,0x4ced300f57c4b8b4a9a8eb3b579c5f025e31f83e9f296c785e021d049bf1c6bf
research_20260521_100_v3-0034,0x39e6c2780eb2689dee27ddf8d3eac9c7eb9312aa51de6c6d0f59bb279e22842f,0x39e6c2780eb2689dee27ddf8d3eac9c7eb9312aa51de6c6d0f59bb279e22842f,True,True,True,True,True,True,,2026-05-21,0x4ced300f57c4b8b4a9a8eb3b579c5f025e31f83e9f296c785e021d049bf1c6bf
research_20260521_100_v3-0035,0x9cdd7d0c07327c520bb6671c3f6f1e70223acc9edc468784ce7b20bf2e0bd32c,0x9cdd7d0c07327c520bb6671c3f6f1e70223acc9edc468784ce7b20bf2e0bd32c,True,True,True,True,True,True,,2026-05-21,0x4ced300f57c4b8b4a9a8eb3b579c5f025e31f83e9f296c785e021d049bf1c6bf
research_20260521_100_v3-0036,0x04c7235f20dd90a05c2b636a756d56a64497d802ebcb2cd35e3f9256784f7612,0x04c7235f20dd90a05c2b636a756d56a64497d802ebcb2cd35e3f9256784f7612,True,True,True,True,True,True,,2026-05-21,0x4ced300f57c4b8b4a9a8eb3b579c5f025e31f83e9f296c785e021d049bf1c6bf
research_20260521_100_v3-0037,0x6fd6b95f7fdb1821f7dffc07631ddf997c5e1b66aa47283c5a85da8017d77b46,0x6fd6b95f7fdb1821f7dffc07631ddf997c5e1b66aa47283c5a85da8017d77b46,True,True,True,True,True,True,,2026-05-21,0x4ced300f57c4b8b4a9a8eb3b579c5f025e31f83e9f296c785e021d049bf1c6bf
research_20260521_100_v3-0038,0xf6be9bdbcbecbeabf4ff0009a65e93650a10553798e13bb3b1f39b3b704bcb6a,0xf6be9bdbcbecbeabf4ff0009a65e93650a10553798e13bb3b1f39b3b704bcb6a,True,True,True,True,True,True,,2026-05-21,0x4ced300f57c4b8b4a9a8eb3b579c5f025e31f83e9f296c785e021d049bf1c6bf
research_20260521_100_v3-0039,0xa099c3d511c7720b7681ecdadf74e5acd6d7399fc9ca51eb32c9c464f9be6826,0xa099c3d511c7720b7681ecdadf74e5acd6d7399fc9ca51eb32c9c464f9be6826,True,True,True,True,True,True,,2026-05-21,0x4ced300f57c4b8b4a9a8eb3b579c5f025e31f83e9f296c785e021d049bf1c6bf
research_20260521_100_v3-0040,0x313e6d392615f4613595e3d9da0d136dbbce35913afe9c411dd663b32e90ea6b,0x313e6d392615f4613595e3d9da0d136dbbce35913afe9c411dd663b32e90ea6b,True,True,True,True,True,True,,2026-05-21,0x4ced300f57c4b8b4a9a8eb3b579c5f025e31f83e9f296c785e021d049bf1c6bf
research_20260521_100_v3-0041,0x3d6206b786feeb1c44a58bdfe669a6995fbbf9ccd4d292a7cadd1af769d3e17c,0x3d6206b786feeb1c44a58bdfe669a6995fbbf9ccd4d292a7cadd1af769d3e17c,True,True,True,True,True,True,,2026-05-21,0x4ced300f57c4b8b4a9a8eb3b579c5f025e31f83e9f296c785e021d049bf1c6bf
research_20260521_100_v3-0042,0x24f443d43bf31e4ad8e0a9701380c7305629e0dec04415db653b4806ade77407,0x24f443d43bf31e4ad8e0a9701380c7305629e0dec04415db653b4806ade77407,True,True,True,True,True,True,,2026-05-21,0x4ced300f57c4b8b4a9a8eb3b579c5f025e31f83e9f296c785e021d049bf1c6bf
research_20260521_100_v3-0043,0xef16151db725c9a1e61bb6f42c834b2e05afbd84f0e3c8432114bacef952ae12,0xef16151db725c9a1e61bb6f42c834b2e05afbd84f0e3c8432114bacef952ae12,True,True,True,True,True,True,,2026-05-21,0x4ced300f57c4b8b4a9a8eb3b579c5f025e31f83e9f296c785e021d049bf1c6bf
research_20260521_100_v3-0044,0xe0c1c4e8eee027a951ab0bfb4c5faeb0000ffadb67e7ad5c86a20e10105b2797,0xe0c1c4e8eee027a951ab0bfb4c5faeb0000ffadb67e7ad5c86a20e10105b2797,True,True,True,True,True,True,,2026-05-21,0x4ced300f57c4b8b4a9a8eb3b579c5f025e31f83e9f296c785e021d049bf1c6bf
research_20260521_100_v3-0045,0x22eb2eecba2e1fc865b3240a2226a8a44223d41e5e72a27d553ae403e648df01,0x22eb2eecba2e1fc865b3240a2226a8a44223d41e5e72a27d553ae403e648df01,True,True,True,True,True,True,,2026-05-21,0x4ced300f57c4b8b4a9a8eb3b579c5f025e31f83e9f296c785e021d049bf1c6bf
research_20260521_100_v3-0046,0xce5ac7ea01d89808769cf6c3bab6cce4654c857006d80fe7a921b81e0bf71df3,0xce5ac7ea01d89808769cf6c3bab6cce4654c857006d80fe7a921b81e0bf71df3,True,True,True,True,True,True,,2026-05-21,0x4ced300f57c4b8b4a9a8eb3b579c5f025e31f83e9f296c785e021d049bf1c6bf
research_20260521_100_v3-0047,0xb37fb0a390c420fe78cd6e1f29b27e1f822bed868958c93bbd0c167fba763b47,0xb37fb0a390c420fe78cd6e1f29b27e1f822bed868958c93bbd0c167fba763b47,True,True,True,True,True,True,,2026-05-21,0x4ced300f57c4b8b4a9a8eb3b579c5f025e31f83e9f296c785e021d049bf1c6bf
research_20260521_100_v3-0048,0x38c03333f588949e57f987d588a2f305ee4671106c8889e2a3c4b22664608164,0x38c03333f588949e57f987d588a2f305ee4671106c8889e2a3c4b22664608164,True,True,True,True,True,True,,2026-05-21,0x4ced300f57c4b8b4a9a8eb3b579c5f025e31f83e9f296c785e021d049bf1c6bf
research_20260521_100_v3-0049,0x9d03933db143e604eaf1a0b347e0c788d3bfd94735f35f8eafc78af93a16800f,0x9d03933db143e604eaf1a0b347e0c788d3bfd94735f35f8eafc78af93a16800f,True,True,True,True,True,True,,2026-05-21,0x4ced300f57c4b8b4a9a8eb3b579c5f025e31f83e9f296c785e021d049bf1c6bf
research_20260521_100_v3-0050,0x850c8d7ecc04b96720a0fb386cee8cb2caf8cbbe077ce84c8782f7cfb073123e,0x850c8d7ecc04b96720a0fb386cee8cb2caf8cbbe077ce84c8782f7cfb073123e,True,True,True,True,True,True,,2026-05-21,0x4ced300f57c4b8b4a9a8eb3b579c5f025e31f83e9f296c785e021d049bf1c6bf
research_20260521_100_v3-0051,0xa5c49aa3d65ec926d647a48a60c1ff491803347fcc707af1afdfe8c066597c57,0xa5c49aa3d65ec926d647a48a60c1ff491803347fcc707af1afdfe8c066597c57,True,True,True,True,True,True,,2026-05-21,0x4ced300f57c4b8b4a9a8eb3b579c5f025e31f83e9f296c785e021d049bf1c6bf
research_20260521_100_v3-0052,0x11e3858a60df1137f05c1dbf61e038c610d8c36dff9eaced0182f3d91b14fa7d,0x11e3858a60df1137f05c1dbf61e038c610d8c36dff9eaced0182f3d91b14fa7d,True,True,True,True,True,True,,2026-05-21,0x4ced300f57c4b8b4a9a8eb3b579c5f025e31f83e9f296c785e021d049bf1c6bf
research_20260521_100_v3-0053,0x982c81dc3cbab24446edb442c24ee8d709586d0ea02295751b17d9f1c196f3ef,0x982c81dc3cbab24446edb442c24ee8d709586d0ea02295751b17d9f1c196f3ef,True,True,True,True,True,True,,2026-05-21,0x4ced300f57c4b8b4a9a8eb3b579c5f025e31f83e9f296c785e021d049bf1c6bf
research_20260521_100_v3-0054,0x02a22595a0847ec3e755a40ad679c8c715f71ef6fcccd845cd960f50e706b2a0,0x02a22595a0847ec3e755a40ad679c8c715f71ef6fcccd845cd960f50e706b2a0,True,True,True,True,True,True,,2026-05-21,0x4ced300f57c4b8b4a9a8eb3b579c5f025e31f83e9f296c785e021d049bf1c6bf
research_20260521_100_v3-0055,0x946616e4d261009cab68e25adee1f9090526cb4d05668c89f20b47a5d1803e1e,0x946616e4d261009cab68e25adee1f9090526cb4d05668c89f20b47a5d1803e1e,True,True,True,True,True,True,,2026-05-21,0x4ced300f57c4b8b4a9a8eb3b579c5f025e31f83e9f296c785e021d049bf1c6bf
research_20260521_100_v3-0056,0xe484d61c58d2b1febf1755d613a0e02906fbaa5c71232c9f9ecfa02fade0cc08,0xe484d61c58d2b1febf1755d613a0e02906fbaa5c71232c9f9ecfa02fade0cc08,True,True,True,True,True,True,,2026-05-21,0x4ced300f57c4b8b4a9a8eb3b579c5f025e31f83e9f296c785e021d049bf1c6bf
research_20260521_100_v3-0057,0x966f68cc1a1e62a28b71481e76f65193bdda83f16bd48be0a20195aff2e38fc2,0x966f68cc1a1e62a28b71481e76f65193bdda83f16bd48be0a20195aff2e38fc2,True,True,True,True,True,True,,2026-05-21,0x4ced300f57c4b8b4a9a8eb3b579c5f025e31f83e9f296c785e021d049bf1c6bf
research_20260521_100_v3-0058,0x4925a9f3d07db10aae130da2dd790adc8ab382122a4ab50a9a3c24b62544c4d7,0x4925a9f3d07db10aae130da2dd790adc8ab382122a4ab50a9a3c24b62544c4d7,True,True,True,True,True,True,,2026-05-21,0x4ced300f57c4b8b4a9a8eb3b579c5f025e31f83e9f296c785e021d049bf1c6bf
research_20260521_100_v3-0059,0x2e722d8a98c88d797fd30333163cc0cd026b90336e350f3ba2b9bfcb9e796e0a,0x2e722d8a98c88d797fd30333163cc0cd026b90336e350f3ba2b9bfcb9e796e0a,True,True,True,True,True,True,,2026-05-21,0x4ced300f57c4b8b4a9a8eb3b579c5f025e31f83e9f296c785e021d049bf1c6bf
research_20260521_100_v3-0060,0xdb31822488b8806fd1693dcc9e9666fd85fe6fcdf72b092f218fc8c07f659270,0xdb31822488b8806fd1693dcc9e9666fd85fe6fcdf72b092f218fc8c07f659270,True,True,True,True,True,True,,2026-05-21,0x4ced300f57c4b8b4a9a8eb3b579c5f025e31f83e9f296c785e021d049bf1c6bf
research_20260521_100_v3-0061,0xa67f97d952f1931807c1f189b35b9e70a5087bbc14cb777334bdf0b5ae34dffa,0xa67f97d952f1931807c1f189b35b9e70a5087bbc14cb777334bdf0b5ae34dffa,True,True,True,True,True,True,,2026-05-21,0x4ced300f57c4b8b4a9a8eb3b579c5f025e31f83e9f296c785e021d049bf1c6bf
research_20260521_100_v3-0062,0x051367c664dde4278727bd0d5e822bf76d8349f23b0d45f7f5a5139e74e8ca42,0x051367c664dde4278727bd0d5e822bf76d8349f23b0d45f7f5a5139e74e8ca42,True,True,True,True,True,True,,2026-05-21,0x4ced300f57c4b8b4a9a8eb3b579c5f025e31f83e9f296c785e021d049bf1c6bf
research_20260521_100_v3-0063,0xc00c83cdf9f8a50bc5d65eeaf223fbcb6c20b6cbef8562ba3debe09bfa7e9975,0xc00c83cdf9f8a50bc5d65eeaf223fbcb6c20b6cbef8562ba3debe09bfa7e9975,True,True,True,True,True,True,,2026-05-21,0x4ced300f57c4b8b4a9a8eb3b579c5f025e31f83e9f296c785e021d049bf1c6bf
research_20260521_100_v3-0064,0x33c1ae652f93310eb8f1870f370ab32fe95caa5d8ab7e92dcb434ede2f0f2e3a,0x33c1ae652f93310eb8f1870f370ab32fe95caa5d8ab7e92dcb434ede2f0f2e3a,True,True,True,True,True,True,,2026-05-21,0x4ced300f57c4b8b4a9a8eb3b579c5f025e31f83e9f296c785e021d049bf1c6bf
research_20260521_100_v3-0065,0xd2832739a490dcfef82d4acb6ceee5ec6f06ef5055b857cf7f06f72c5f2a7d97,0xd2832739a490dcfef82d4acb6ceee5ec6f06ef5055b857cf7f06f72c5f2a7d97,True,True,True,True,True,True,,2026-05-21,0x4ced300f57c4b8b4a9a8eb3b579c5f025e31f83e9f296c785e021d049bf1c6bf
research_20260521_100_v3-0066,0x86465dfe00cb05f7050072e4189c3a0d4dbd68d29c1632b3d7e7be599e1479ba,0x86465dfe00cb05f7050072e4189c3a0d4dbd68d29c1632b3d7e7be599e1479ba,True,True,True,True,True,True,,2026-05-21,0x4ced300f57c4b8b4a9a8eb3b579c5f025e31f83e9f296c785e021d049bf1c6bf
research_20260521_100_v3-0067,0xed993dd4f1e18cd2f1c1d4332796d6552a1c76264f5be040218375c874fc2ffe,0xed993dd4f1e18cd2f1c1d4332796d6552a1c76264f5be040218375c874fc2ffe,True,True,True,True,True,True,,2026-05-21,0x4ced300f57c4b8b4a9a8eb3b579c5f025e31f83e9f296c785e021d049bf1c6bf
research_20260521_100_v3-0068,0x3394d7e52b5259f58594b9c4b3736b4c29751c321f693a0909c814c23a9fa9c1,0x3394d7e52b5259f58594b9c4b3736b4c29751c321f693a0909c814c23a9fa9c1,True,True,True,True,True,True,,2026-05-21,0x4ced300f57c4b8b4a9a8eb3b579c5f025e31f83e9f296c785e021d049bf1c6bf
research_20260521_100_v3-0069,0x08daa82c9490c0ac3e05abe17b530de5a71d65608a4089a2789abec8ff8134e3,0x08daa82c9490c0ac3e05abe17b530de5a71d65608a4089a2789abec8ff8134e3,True,True,True,True,True,True,,2026-05-21,0x4ced300f57c4b8b4a9a8eb3b579c5f025e31f83e9f296c785e021d049bf1c6bf
research_20260521_100_v3-0070,0xcfa5a411e7cd369c04a2183d3b135b3eb219924da7c5e82576ef25be0c47948e,0xcfa5a411e7cd369c04a2183d3b135b3eb219924da7c5e82576ef25be0c47948e,True,True,True,True,True,True,,2026-05-21,0x4ced300f57c4b8b4a9a8eb3b579c5f025e31f83e9f296c785e021d049bf1c6bf
research_20260521_100_v3-0071,0x2c2c5746aa790412e5e1b9f1dabf4f3bac0cb9573e5f5e47e578665cc449635e,0x2c2c5746aa790412e5e1b9f1dabf4f3bac0cb9573e5f5e47e578665cc449635e,True,True,True,True,True,True,,2026-05-21,0x4ced300f57c4b8b4a9a8eb3b579c5f025e31f83e9f296c785e021d049bf1c6bf
research_20260521_100_v3-0072,0xf30f382a3e5957aac043e4a10cc2ecf38c191d7b802185c15c3a7a03e8868698,0xf30f382a3e5957aac043e4a10cc2ecf38c191d7b802185c15c3a7a03e8868698,True,True,True,True,True,True,,2026-05-21,0x4ced300f57c4b8b4a9a8eb3b579c5f025e31f83e9f296c785e021d049bf1c6bf
research_20260521_100_v3-0073,0xc08cb5fb183410bb7c296435aa5aa6c0c83ac9656041af8c8c115d14c8bff136,0xc08cb5fb183410bb7c296435aa5aa6c0c83ac9656041af8c8c115d14c8bff136,True,True,True,True,True,True,,2026-05-21,0x4ced300f57c4b8b4a9a8eb3b579c5f025e31f83e9f296c785e021d049bf1c6bf
research_20260521_100_v3-0074,0x994123518251e000f50e30845dc4070b7aa80969f7319ce68ba9d3adbf3aac0f,0x994123518251e000f50e30845dc4070b7aa80969f7319ce68ba9d3adbf3aac0f,True,True,True,True,True,True,,2026-05-21,0x4ced300f57c4b8b4a9a8eb3b579c5f025e31f83e9f296c785e021d049bf1c6bf
research_20260521_100_v3-0075,0xa267eecf60e1b63561bee58cab9eef1fa679e34b5aa438aba38cc9e372960963,0xa267eecf60e1b63561bee58cab9eef1fa679e34b5aa438aba38cc9e372960963,True,True,True,True,True,True,,2026-05-21,0x4ced300f57c4b8b4a9a8eb3b579c5f025e31f83e9f296c785e021d049bf1c6bf
research_20260521_100_v3-0076,0xaa66a7fc37ec122ab3e846e60cedf89096d9fdf7ec63ac7dc6d4ec1cd80538df,0xaa66a7fc37ec122ab3e846e60cedf89096d9fdf7ec63ac7dc6d4ec1cd80538df,True,True,True,True,True,True,,2026-05-21,0x4ced300f57c4b8b4a9a8eb3b579c5f025e31f83e9f296c785e021d049bf1c6bf
research_20260521_100_v3-0077,0xd726353af4060d6531dab95cc61da61278bd9a1483f6f58f9ce42a0e75501f45,0xd726353af4060d6531dab95cc61da61278bd9a1483f6f58f9ce42a0e75501f45,True,True,True,True,True,True,,2026-05-21,0x4ced300f57c4b8b4a9a8eb3b579c5f025e31f83e9f296c785e021d049bf1c6bf
research_20260521_100_v3-0078,0x1b19fc3dba13018c38fef2642c85707b4ded496653fdc9f6e6fd80d05a946da4,0x1b19fc3dba13018c38fef2642c85707b4ded496653fdc9f6e6fd80d05a946da4,True,True,True,True,True,True,,2026-05-21,0x4ced300f57c4b8b4a9a8eb3b579c5f025e31f83e9f296c785e021d049bf1c6bf
research_20260521_100_v3-0079,0x461ceca6d3d403ba7db5b6b36f30b1cb99683bd819509146ccb5603e89cf4ac4,0x461ceca6d3d403ba7db5b6b36f30b1cb99683bd819509146ccb5603e89cf4ac4,True,True,True,True,True,True,,2026-05-21,0x4ced300f57c4b8b4a9a8eb3b579c5f025e31f83e9f296c785e021d049bf1c6bf
