session_id,user_id,receipt_hash,merkle_root,energy_kwh,start_ts,end_ts,batch_day,batch_root
run_20260217_224037-0013,user-002,0x06aab663adedca089fe3c6c3e3b2336ec993bea17def0663cc74bf0fa40e6794,0x1720cc7db28a75c7f8ff1b570d39e7d3f53f9a2294c3397f314a676d61a40894,4.925,2026-02-17T22:31:43.064960Z,2026-02-17T23:11:43.064960Z,2026-02-17,0xf3798b18d2848c820b29301d0312a8aa9971716af23362904c728e860eff2fe0
run_20260217_224037-0014,user-009,0x1b6ac4bae68f9682441aec5223f5c2bd19b713e88af6fda8e0fab6bc01f880e0,0xa879781e086dbcc676027a50761aa9a999580c19bb172f225be9e2c45a412839,2.478,2026-02-17T03:55:07.216649Z,2026-02-17T04:15:07.216649Z,2026-02-17,0xf3798b18d2848c820b29301d0312a8aa9971716af23362904c728e860eff2fe0
run_20260217_224037-0015,user-001,0xb68e215306e11966b7b67ae1a1f847f4db0e8ead4a97003ce475053585bfc46d,0x2b3b3b9624be969f75cae85e6f48c4e9c9af64d34347c73d05b36cad49eb80b5,7.23,2026-02-17T00:20:09.315897Z,2026-02-17T01:00:09.315897Z,2026-02-17,0xf3798b18d2848c820b29301d0312a8aa9971716af23362904c728e860eff2fe0
run_20260217_224037-0016,user-009,0x4573d61e4aee439e0e9af2d88fe6748016a056b481ed04158f35ebe03e5c9231,0x52dd46cedcb086ea19a07a79481c496bd332313dc051b92f1631a5cf3adc45a4,5.059,2026-02-17T22:31:13.265824Z,2026-02-17T23:11:13.265824Z,2026-02-17,0xf3798b18d2848c820b29301d0312a8aa9971716af23362904c728e860eff2fe0
run_20260217_224037-0017,user-004,0x3351374f62079365cbb7839ae6fa3ae133aeef61898403d318b339e07b577ffb,0x85dcab58da32995d8fc76f64ab768f8ccb112f1de64403d9e950f4808654e334,9.143,2026-02-17T14:17:33.792366Z,2026-02-17T15:32:33.792366Z,2026-02-17,0xf3798b18d2848c820b29301d0312a8aa9971716af23362904c728e860eff2fe0
run_20260217_224037-0018,user-010,0xdd2f8c849bcfabadd7b8777ca924f16bddcb711c59357c43b4857c08af0ab9f2,0xfe1b2fc4f0a0b10b338d7949aa51683eea0f3cd508b567bf0f7ab4da7fca8910,2.393,2026-02-17T00:01:13.536310Z,2026-02-17T00:21:13.536310Z,2026-02-17,0xf3798b18d2848c820b29301d0312a8aa9971716af23362904c728e860eff2fe0
run_20260217_224037-0019,user-006,0x60391f2350f182f89d9e28fe4f2c76d515b3f7213d0492f1cc81c4766349010b,0x0192fa6214b1a32765f8b2855a29c75bf0149bf61a038d5452b60baacd80b2d1,22.638,2026-02-17T17:08:37.089399Z,2026-02-17T18:08:37.089399Z,2026-02-17,0xf3798b18d2848c820b29301d0312a8aa9971716af23362904c728e860eff2fe0
run_20260217_224037-0020,user-005,0x6bbdb8f2644ae143aa92bc3fe2bda68e6fcd3f39dd0d6f880f58c484f6657c25,0xab56249df606f2665b9b9a55e42eb2ce3d94b6ba16d2ca6f1d5709a30db0375f,4.446,2026-02-17T09:28:02.702945Z,2026-02-17T10:08:02.702945Z,2026-02-17,0xf3798b18d2848c820b29301d0312a8aa9971716af23362904c728e860eff2fe0
run_20260217_224037-0021,user-003,0x5decefcff336da48237929254c36e9dbd1a2c637b2da9bff4f5e1d92a58b4536,0x607bee0de2fe506eb01a3238a6b8a32b6a55e0882ec108f0c1b6e56971d1cbac,4.903,2026-02-17T08:41:33.404201Z,2026-02-17T09:21:33.404201Z,2026-02-17,0xf3798b18d2848c820b29301d0312a8aa9971716af23362904c728e860eff2fe0
run_20260217_224037-0022,user-003,0xde4e7fdf7f90e200aaf4c98ba02648adeb25289ea61347dcc1d24687d7d1860b,0x34e2243f2b5eb6ca4eee7260af272e21991fbbb02fa04bdee2275e0292ef75d2,3.707,2026-02-17T13:40:06.428007Z,2026-02-17T14:00:06.428007Z,2026-02-17,0xf3798b18d2848c820b29301d0312a8aa9971716af23362904c728e860eff2fe0
run_20260217_224037-0023,user-004,0x658ba6f6598eae62b3f69a46f4efea3dea9f87fea0284dcad1a145ad87aa0929,0x2d18071de6a937d21d2e3b529ddf5ada51119e37fc5f0068fba7aba60e5e6df1,14.988,2026-02-17T07:58:36.953321Z,2026-02-17T08:38:36.953321Z,2026-02-17,0xf3798b18d2848c820b29301d0312a8aa9971716af23362904c728e860eff2fe0
run_20260217_224037-0024,user-006,0xf66188501c7ac06157bd35e4d5ec909d577e57be0bb3620e0032288bff700f7b,0xda9c8b0be4b88ec0c3d39a23b26e405dba18e3c21e4cb514ea8de5e331e8abab,22.851,2026-02-17T05:12:21.806733Z,2026-02-17T06:12:21.806733Z,2026-02-17,0xf3798b18d2848c820b29301d0312a8aa9971716af23362904c728e860eff2fe0
run_20260217_224037-0025,user-004,0x67352e4c374e48f5745a5b3da6cf7ade7af037657a589eb554f6a5d7b7de5f5e,0xab701ad41becffebc7a174c5d5dca047aa043ca0364355ab544d224b4ab11b6a,4.834,2026-02-17T14:25:12.539452Z,2026-02-17T15:05:12.539452Z,2026-02-17,0xf3798b18d2848c820b29301d0312a8aa9971716af23362904c728e860eff2fe0
run_20260217_224037-0026,user-005,0xee4a08fd38fef50c35c1a190600ec6c15e102efdcf142765e775fefb4a8c60d3,0x5fca7d0ff3564cf94f599c68188325edf35bb514a269566113bf66db49019c4d,13.94,2026-02-17T23:03:54.578149Z,2026-02-18T00:18:54.578149Z,2026-02-17,0xf3798b18d2848c820b29301d0312a8aa9971716af23362904c728e860eff2fe0
run_20260217_224037-0027,user-010,0x179bbeadceb5bf2a1d707012ec5dc739ec3df2464cb6b4d1921bae61be4e22fc,0x9ddf9640821bfa99012e6efc4e31b1d6a8c28a6f4fedcca328db354641ea7a10,7.485,2026-02-17T16:26:57.688267Z,2026-02-17T16:46:57.688267Z,2026-02-17,0xf3798b18d2848c820b29301d0312a8aa9971716af23362904c728e860eff2fe0
run_20260217_224037-0028,user-003,0xa5842d9fed00bb82b00ea63a33057af03ea9a1690309eeab8f5722116338dc00,0xb4a230194dbb1d44d3fcf9e2b3cf32a4b543f76040b8e0fe8c2700755346dd36,21.346,2026-02-17T19:22:45.015966Z,2026-02-17T20:22:45.015966Z,2026-02-17,0xf3798b18d2848c820b29301d0312a8aa9971716af23362904c728e860eff2fe0
run_20260217_224037-0029,user-003,0xa45529e40137aa7c45c2febbe58ef9297f00764866d36cabc93fc5b6c442ccec,0x5fc6877815ca03383e3c53d9f97d46209f89d766212b4bc35f43b2a8b45902e7,15.25,2026-02-17T08:10:15.295632Z,2026-02-17T08:50:15.295632Z,2026-02-17,0xf3798b18d2848c820b29301d0312a8aa9971716af23362904c728e860eff2fe0
run_20260217_224037-0030,user-008,0x7c843a9d2777c24b14f9523c4fb0f65512cdaebe099de93c9686a740e9976d92,0xaff411a639f55fb8b072ec245c02a3208e699f92e10e90d0683efdd9d3952bae,3.622,2026-02-17T09:18:45.928728Z,2026-02-17T09:38:45.928728Z,2026-02-17,0xf3798b18d2848c820b29301d0312a8aa9971716af23362904c728e860eff2fe0
run_20260217_224037-0031,user-003,0xabeb9586b896f1b5866cb35c29424cb0a40b3c7e106112f99fee694faedd11a5,0x8302fba6589417364c90942e0e14e3507e62e2f16d3c2c076d01d7b6827621dc,2.484,2026-02-17T08:14:16.587840Z,2026-02-17T08:34:16.587840Z,2026-02-17,0xf3798b18d2848c820b29301d0312a8aa9971716af23362904c728e860eff2fe0
run_20260217_224037-0032,user-004,0x837fcd986b44bafb4fe16f81121afd7a20dfd23706a7918546f1e55f725b467a,0xedfab9d3f7815b403f34b2166c9445371a2d8b2e2edaa6ba098737a73a12b06c,3.563,2026-02-17T01:57:50.590751Z,2026-02-17T02:17:50.590751Z,2026-02-17,0xf3798b18d2848c820b29301d0312a8aa9971716af23362904c728e860eff2fe0
run_20260217_224037-0033,user-008,0x0c9f1fc618e85d0d3c1d99ed1c89140329b2df2ce7c91ad544896f792177b78f,0xe7d9104fc116650f9f816c2c4fb2ae43b095c369aedc467056f8bdf517dcbff7,13.684,2026-02-17T09:16:46.839313Z,2026-02-17T10:31:46.839313Z,2026-02-17,0xf3798b18d2848c820b29301d0312a8aa9971716af23362904c728e860eff2fe0
run_20260217_224037-0034,user-009,0x31d649e57e8c41c7ad5834d8ebfad22c3fc4dd0ed8c16b4e0f933634da1a9038,0x556b6a7bd1cc3a3c9752a5cf53e0cc633f852de64b7c5482cd79195e3cf9babc,3.698,2026-02-17T22:02:58.090378Z,2026-02-17T22:32:58.090378Z,2026-02-17,0xf3798b18d2848c820b29301d0312a8aa9971716af23362904c728e860eff2fe0
run_20260217_224037-0035,user-007,0xf029301f42f435ed1bc3c9836f980d94fb395860dd3394c40b1540b98ccc776e,0x813a49772605f38af9699decad058c8c5e5877d5a7d5400f9ee67e2fd785b178,27.254,2026-02-17T14:38:09.203386Z,2026-02-17T15:53:09.203386Z,2026-02-17,0xf3798b18d2848c820b29301d0312a8aa9971716af23362904c728e860eff2fe0
run_20260217_224037-0036,user-007,0x83ba3d1f39ed9779b0ab351f7f76fe4efa4b8aa9dec524c2a084ae21a9069e22,0xfc8c82b424d763ae62f3e90080d4ca64967fc44e7840cfe0cb1d9ece5622ca8c,7.296,2026-02-17T06:36:10.728973Z,2026-02-17T07:36:10.728973Z,2026-02-17,0xf3798b18d2848c820b29301d0312a8aa9971716af23362904c728e860eff2fe0
run_20260217_224037-0037,user-007,0x516e77a76a7f8726341a1ed134d932dcb60f29170ef40385d380f1091ba3709d,0xfec46accbda3d48073a21aec3b606a09c14c06064242cf995b711c7d652c046f,11.402,2026-02-17T17:18:18.628409Z,2026-02-17T18:18:18.628409Z,2026-02-17,0xf3798b18d2848c820b29301d0312a8aa9971716af23362904c728e860eff2fe0
run_20260217_224037-0038,user-003,0x9d04d504909b01cc4cc96774b4276106c8a9aed3cbf28aa79ea6b58f79f0b609,0x3c1a56a8843b6e222b0d983593f0fe215325d7700933917567212ef7e7c7fae4,7.805,2026-02-17T12:37:04.324334Z,2026-02-17T12:57:04.324334Z,2026-02-17,0xf3798b18d2848c820b29301d0312a8aa9971716af23362904c728e860eff2fe0
run_20260217_224037-0039,user-002,0x3396d201a6464b3d486b81cc89ee5df1bf8f0ad68726b61521a76db99970efed,0x41c324804694e83e4d7f68ccbbc354acd7f53ea64e3ba79c4f70c4149fcc03bb,5.782,2026-02-17T05:18:58.781034Z,2026-02-17T05:48:58.781034Z,2026-02-17,0xf3798b18d2848c820b29301d0312a8aa9971716af23362904c728e860eff2fe0
run_20260217_224037-0040,user-010,0x8edc4d04d9a193dde3f8b8b666a945ce8b1d74713d6cb192a3aa67fd84b62518,0x11e7fa10a0c5b33001f4dcfe8d48379ced27a8059580232ffb7ef11d8b80446a,3.399,2026-02-17T07:24:30.914463Z,2026-02-17T07:54:30.914463Z,2026-02-17,0xf3798b18d2848c820b29301d0312a8aa9971716af23362904c728e860eff2fe0
run_20260217_224037-0041,user-007,0x1a3d678c5874906db484f84d42e8d267124ccef783ece32c3e9d4096179a5df4,0xd16817f0dd2d46dd538b54a7d9f523d18fd599e49865910fa0bfcab22969dfd9,6.879,2026-02-17T08:06:24.556165Z,2026-02-17T08:26:24.556165Z,2026-02-17,0xf3798b18d2848c820b29301d0312a8aa9971716af23362904c728e860eff2fe0
run_20260217_224037-0042,user-008,0xf613b7c587e8856b31c9a48e24388197e15f25bf519322187d120c7464721ee5,0x46018b53a82b988cf635c45819da32af78505220922f54e6b6c15f4630129120,7.138,2026-02-17T07:00:28.533184Z,2026-02-17T08:00:28.533184Z,2026-02-17,0xf3798b18d2848c820b29301d0312a8aa9971716af23362904c728e860eff2fe0
run_20260217_224037-0043,user-008,0xc87fed1d82dd8193df6b84a4833fff321744077377a90530fddf5af63e6afa34,0x7f03f8b0aa4b47898c024c112654bd6002ec146e31917e6730894861f96b0936,11.257,2026-02-17T10:18:24.990700Z,2026-02-17T11:18:24.990700Z,2026-02-17,0xf3798b18d2848c820b29301d0312a8aa9971716af23362904c728e860eff2fe0
run_20260217_224037-0044,user-009,0x60a4fd7793b695616d2ae5ebff113d3974a3cc929c0ccb6a2f356f41f5e3e470,0x89c5500c3f9394fb1143aa48e28bea7419f0c51e907bbe264dd2c08cddcec6a2,21.643,2026-02-17T05:47:14.573939Z,2026-02-17T06:47:14.573939Z,2026-02-17,0xf3798b18d2848c820b29301d0312a8aa9971716af23362904c728e860eff2fe0
run_20260217_224037-0045,user-005,0x3cfec35e3079350a6fdd608a1422b7c7d0a446dce86f00e24dd1c9088bd0cfb8,0x788e4f90379a29190f87da3958f2098b1be35f58921916173affcc5a2433110c,3.37,2026-02-17T16:37:27.773547Z,2026-02-17T17:07:27.773547Z,2026-02-17,0xf3798b18d2848c820b29301d0312a8aa9971716af23362904c728e860eff2fe0
run_20260217_224037-0046,user-010,0x5262e5c93fafbaef99e6bad647a73c4befc954944cb8867cebe28fa4cea29b7d,0x881e4481413dfe3a69b227b3a5b8c727aab9b5ef02bfe798499c736cdbc48e67,27.548,2026-02-17T00:32:41.153223Z,2026-02-17T01:47:41.153223Z,2026-02-17,0xf3798b18d2848c820b29301d0312a8aa9971716af23362904c728e860eff2fe0
run_20260217_224037-0047,user-008,0x9d9c3196e7b22b36cfcd8a31cd4f5add2203b5bfcc383bdb6f0a396bf6974e9b,0xd600aef76f8640200d8cfc49648749bc7922b8b599d33571bcefc43b566f7458,4.8,2026-02-17T12:29:39.092376Z,2026-02-17T13:09:39.092376Z,2026-02-17,0xf3798b18d2848c820b29301d0312a8aa9971716af23362904c728e860eff2fe0
run_20260217_224037-0048,user-010,0x53ca481ea1a240e2d649a3963e3aeea3f4ccbd29bb5620bbc454cc11213122ba,0x53556051e1063b6385d785f4cbd8995a97f9ab33eeaa1480b326cd20aa200ef4,2.395,2026-02-17T01:12:15.544500Z,2026-02-17T01:32:15.544500Z,2026-02-17,0xf3798b18d2848c820b29301d0312a8aa9971716af23362904c728e860eff2fe0
run_20260217_224037-0049,user-007,0x6b0c67816a516fa6365b908137d62210aedc6c8437d9a5b86b2e9c7db81ced24,0x299b86acd2e81779c16d250602710e236b170b7b9480bcfcb154c551fc67e486,11.109,2026-02-17T13:10:15.550234Z,2026-02-17T14:10:15.550234Z,2026-02-17,0xf3798b18d2848c820b29301d0312a8aa9971716af23362904c728e860eff2fe0
run_20260217_224037-0050,user-007,0xbe7072a57229f3ecabe84aed3ffe1f45080f33becb42c5df1e331660d037f722,0x3b24bfac8b346650907a7c45e0e8182d046fe78b4b54efa9f6fe9b59ac3a4fd6,13.435,2026-02-17T13:10:16.479921Z,2026-02-17T14:25:16.479921Z,2026-02-17,0xf3798b18d2848c820b29301d0312a8aa9971716af23362904c728e860eff2fe0
run_20260217_224037-0051,user-005,0x70932dad154e8910380a1da988fbecd668abdfacf76280fbae89b3e03e6bd99c,0xf8dd6cbbaecccce412b65109686e03d090cc32aa75694655ea99343f1269a524,13.83,2026-02-17T09:42:08.195176Z,2026-02-17T10:57:08.195176Z,2026-02-17,0xf3798b18d2848c820b29301d0312a8aa9971716af23362904c728e860eff2fe0
run_20260217_224037-0052,user-001,0x59121dc1e8ad99008ff3b22ed614b6c7e51ed086f65118f360ac2ca3646708dc,0xd7de092d0cac5b580f9f03642e5c45cc548ec5d485e9dcebd838d7fffff5e800,14.515,2026-02-16T23:59:36.943182Z,2026-02-17T00:39:36.943182Z,,
run_20260217_224037-0053,user-008,0x2911d06e6684acb6958679489f8104cf6c944f289ff567830817ec5eaf5f1236,0xb2b4ffb62dddfd8a4cc545de3a5f4d61f60c10a08dd4f057c2776284c300053a,7.244,2026-02-17T15:37:56.164736Z,2026-02-17T16:17:56.164736Z,2026-02-17,0xf3798b18d2848c820b29301d0312a8aa9971716af23362904c728e860eff2fe0
run_20260217_224037-0054,user-005,0x689e9b6b0974827ebce696672c6e503624a01c8a0cdc7577ce58fe0ffd2afc02,0xcd08843b6985db1d881a4738254a3988ecc075e1c1ec061a80e4db558c602685,22.016,2026-02-17T16:13:29.144866Z,2026-02-17T17:13:29.144866Z,2026-02-17,0xf3798b18d2848c820b29301d0312a8aa9971716af23362904c728e860eff2fe0
run_20260217_224037-0055,user-008,0xa13c61cbff199760591947dcab3a44cdcc07c986757ccaf3b026743d81999dc5,0xf95ed43237084a3af4a5a2c244f04b5cadb710723da4e8b7a10383ff8eff80c6,9.173,2026-02-17T21:04:08.786397Z,2026-02-17T22:19:08.786397Z,2026-02-17,0xf3798b18d2848c820b29301d0312a8aa9971716af23362904c728e860eff2fe0
run_20260217_224037-0056,user-007,0x3eed2040ad37bbb37a3fa98c8cb600316e2795cba73d81afde8d44e5c75b3bcc,0x3681d631a5ca20fc5445a0698c1b9d8d56710406eb080df6aadb3f5d9819a8d5,27.417,2026-02-17T19:24:31.263950Z,2026-02-17T20:39:31.263950Z,2026-02-17,0xf3798b18d2848c820b29301d0312a8aa9971716af23362904c728e860eff2fe0
run_20260217_224037-0057,user-006,0xea569435c79d31ad9234981af1d4e503eced67e288e22645c81d5c3adfcffb39,0x25ceb5267ea82a961d247bb0d16ac6261b311b7afcc25bd1b60fdde764cc51e6,13.443,2026-02-17T16:00:17.187827Z,2026-02-17T17:15:17.187827Z,2026-02-17,0xf3798b18d2848c820b29301d0312a8aa9971716af23362904c728e860eff2fe0
run_20260217_224037-0058,user-010,0xf2f6b083ab2d4d06d8fc17db5afb7eae45a3e883b12bbc0f6665fbf1ee564af9,0x9e2ddb5c80d469d51b942a1bef32d647c01e43906d9d9328cd7c166762d5975f,3.986,2026-02-17T16:00:55.657580Z,2026-02-17T16:20:55.657580Z,2026-02-17,0xf3798b18d2848c820b29301d0312a8aa9971716af23362904c728e860eff2fe0
run_20260217_224037-0059,user-002,0x4cd13f1cbec68fd3ef81f50d6b25f34456848dd85e4a0ac0dc8c0ca69d44e956,0xedff62ba0d22df94ee0ce3022123bc139f0d134ee1a307df8b212492b1c05c34,7.29,2026-02-17T12:42:56.012075Z,2026-02-17T13:22:56.012075Z,2026-02-17,0xf3798b18d2848c820b29301d0312a8aa9971716af23362904c728e860eff2fe0
run_20260217_224037-0060,user-009,0xac4435cb32b0c173bfc3847f218ab07485d6ebda284abb5b43ff3d146b2b0968,0xe12f90204f183683075c69e64db3200fac3de05208be33c925381169fc72943e,2.284,2026-02-17T23:07:18.317774Z,2026-02-17T23:27:18.317774Z,2026-02-17,0xf3798b18d2848c820b29301d0312a8aa9971716af23362904c728e860eff2fe0
run_20260217_224037-0061,user-002,0x4abfbcf1345daf35e216ce612389fd00a3770e7feb1687b6bd76ce46fef71696,0x5da36a36be3e3bf91f834912dfec04068b9498ce9c3c23de43b63ba6be750eae,4.978,2026-02-17T13:20:06.173136Z,2026-02-17T14:00:06.173136Z,2026-02-17,0xf3798b18d2848c820b29301d0312a8aa9971716af23362904c728e860eff2fe0
run_20260217_224037-0062,user-010,0x0a49b560d68bc6af751e08357dc4d062bd9dfb18d8980f8124d2d3c6908d727b,0x1d55df0768658b668b5367a0b6be385bd74cf111af3293ff097c4b93b76bbda5,28.972,2026-02-17T03:04:59.458677Z,2026-02-17T04:19:59.458677Z,2026-02-17,0xf3798b18d2848c820b29301d0312a8aa9971716af23362904c728e860eff2fe0
run_20260217_224037-0063,user-005,0x8eea7c4b51307f1f3c59c7bda8f6107147c0b15ba8dc0cdb09e50260e5c7be30,0x7dccb9a23f5b865dde6a2fc2473516de4ebe2a302c685674aec320295e04865c,4.991,2026-02-17T13:01:09.385786Z,2026-02-17T13:41:09.385786Z,2026-02-17,0xf3798b18d2848c820b29301d0312a8aa9971716af23362904c728e860eff2fe0
run_20260217_224037-0064,user-001,0xb1b554933f5019e62a16b73092d28da7f4c1f931df5a6c11a32a699de570d91b,0xc83b1963f1e1cfb86dd88ab7ef1e3e37c0d5e08cc9c15172740762934c4f9c8f,7.054,2026-02-17T10:24:03.732935Z,2026-02-17T10:44:03.732935Z,2026-02-17,0xf3798b18d2848c820b29301d0312a8aa9971716af23362904c728e860eff2fe0
run_20260217_224037-0065,user-006,0x76bb059e429d04d12eb9bc061a15a9ff99f40421f95e2459ee2d8cb039652f8e,0xce2351fb73343d8c9a832e3ea5eba5d2275a35402cc631929e8c141c6bdb8140,11.178,2026-02-17T18:43:38.007837Z,2026-02-17T19:13:38.007837Z,2026-02-17,0xf3798b18d2848c820b29301d0312a8aa9971716af23362904c728e860eff2fe0
run_20260217_224037-0066,user-005,0xc9baeb1594df3e559ac4759c0c0ec005e0e72a154358144d7c177d7126fa501a,0xe50b8a7988c6aca366783c99046c0190efe0f0d065a888117dc7451335b511fb,7.392,2026-02-17T05:03:24.054182Z,2026-02-17T05:23:24.054182Z,2026-02-17,0xf3798b18d2848c820b29301d0312a8aa9971716af23362904c728e860eff2fe0
run_20260217_224037-0067,user-003,0x4d199cb7264a36d9dda95b89f12df04e3265e725eb4368cfcb25b7e5afa4fe72,0xb58e2fcd678a79269c0ec495cdcd6f167f3cc0cc7539e24976b3b5b2713b1cab,15.613,2026-02-17T05:06:25.293127Z,2026-02-17T05:46:25.293127Z,2026-02-17,0xf3798b18d2848c820b29301d0312a8aa9971716af23362904c728e860eff2fe0
run_20260217_224037-0068,user-002,0x3e1e0f1525ab7a6a470c2a5307f920ae4b989f3bb942006e818b2d6e6516b42f,0x54071330fa466cb233bd0bed76b8d6b238b5a9f78b67c066c1a59cf727db8532,10.695,2026-02-17T20:36:18.593903Z,2026-02-17T21:06:18.593903Z,2026-02-17,0xf3798b18d2848c820b29301d0312a8aa9971716af23362904c728e860eff2fe0
run_20260217_224037-0069,user-002,0x58c736a14bf9ff23ce55c9f32108136fc52b03350ea929d07b2a38ad7fe3653f,0xbc72651c3f8f4aa631b5413cf5128dd1dd0704b87e6e95321a53e75889ffdabb,14.552,2026-02-17T13:04:06.487204Z,2026-02-17T13:44:06.487204Z,2026-02-17,0xf3798b18d2848c820b29301d0312a8aa9971716af23362904c728e860eff2fe0
run_20260217_224037-0070,user-002,0x7bf612779da9e4aa29ae109c7fd20a5b36fa8d31e73754b20afacb1662f94680,0x3f185f4c1a1dc8e4e47820b6f7675190b8678d54b5ff96a928470f2c6d6f3188,23.279,2026-02-17T08:44:01.101107Z,2026-02-17T09:44:01.101107Z,2026-02-17,0xf3798b18d2848c820b29301d0312a8aa9971716af23362904c728e860eff2fe0
run_20260217_224037-0071,user-003,0xdef9a6db16e90b2f188e63362262e4f89a005718841336fd4991fe59f6bebc27,0x618aae0d722018b1a17a3934c61811278a2b6eb2040988ae9ba1a4d150a80445,3.472,2026-02-17T02:44:00.249071Z,2026-02-17T03:04:00.249071Z,2026-02-17,0xf3798b18d2848c820b29301d0312a8aa9971716af23362904c728e860eff2fe0
run_20260217_224037-0072,user-004,0x4519fb8bf7b13214c85387de7ed36c622500b830e2a5f7180a091e10d8698499,0x8686ece18f4a8f72e0ac1adff6d15dcf0be900d07e4baab993098ad7eafeb77d,7.269,2026-02-17T03:27:09.103298Z,2026-02-17T03:47:09.103298Z,2026-02-17,0xf3798b18d2848c820b29301d0312a8aa9971716af23362904c728e860eff2fe0
